sebi_report_as_on_reporting_date_27oct2025,unnamed_1,unnamed_2,unnamed_3
NITINSPIN,NITIN SPINNERS LIMITED,295401,1094.17
NIVABUPA,NIVA BUPA HEALTH INS CO L,7996373,6581.34
NLCINDIA,NLC INDIA LIMITED,5690038,14241.99
NMDC,NMDC LTD.,28812404,21363.83
NOCIL,NOCIL LIMITED,2299449,4894.39
NORTHARC,NORTHERN ARC CAPITAL LTD,3740376,9597.66
NOVAAGRI,NOVA AGRITECH LIMITED,30227,17.13
NPBET,TATAAML - NPBET,210,0.55
NPST,NETWORK PEOPLE SRV TECH L,48487,977.31
NRBBEARING,NRB BEARING LIMITED,510197,1497.56
NRL,NUPUR RECYCLERS LIMITED,51874,39.86
NSIL,NALWA SONS INVESTMENT LTD,28452,2265.04
NSLNISP,NMDC STEEL LIMITED,21839310,9864.68
NTPC,NTPC LTD,7476951,26527.61
NTPCGREEN,NTPC GREEN ENERGY LIMITED,17202244,18201.71
NUCLEUS,NUCLEUS SOFTWARE EXPORTS,69608,790.53
NURECA,NURECA LIMITED,800,2.60
NUVAMA,NUVAMA WEALTH MANAGE LTD,108146,7536.88
NUVOCO,NUVOCO VISTAS CORP LTD,735193,3131.24
NV20,KOTAKMAMC - KTKNV20ETF,3043,4.68
NV20BEES,NIP IND ETF ETF NV20,19536,29.16
NV20IETF,ICICI PRUDENTIAL NV20 ETF,711446,104.07
NYKAA,FSN E COMMERCE VENTURES,1767576,4199.70
OAL,ORIENTAL AROMATICS LTD,22511,101.76
OBCL,ORISSA BENGAL CARRIER LTD,2132,1.29
OBEROIRLTY,OBEROI REALTY LIMITED,467999,8514.19
OCCL,ORIENTAL CARBN & CHEM LTD,715,2.24
OCCLLTD,OCCL LIMITED,8144,10.39
OFSS,ORACLE FIN SERV SOFT LTD.,220295,19867.30
OIL,OIL INDIA LTD,3356941,15145.67
OILCOUNTUB,OIL COUNTRY TUBULAR LTD,163,0.11
OILIETF,ICICIPRAMC - OILIETF,3045355,350.52
OLAELEC,OLA ELECTRIC MOBILITY LTD,3994290,2392.43
OLECTRA,OLECTRA GREENTECH LIMITED,2121241,32056.53
OMAXAUTO,OMAX AUTOS LTD,2,0.00
OMAXE,OMAXE LIMITED,441740,404.64
OMINFRAL,OM INFRA LIMITED,492938,578.67
ONEPOINT,ONE POINT ONE SOL LTD,938028,448.53
ONESOURCE,ONESOURCE SPECL PHARMA L,218007,4363.43
ONGC,OIL AND NATURAL GAS CORP.,8989018,23201.11
ONMOBILE,ONMOBILE GLOBAL LTD.,1410558,925.15
ONWARDTEC,ONWARD TECHNOLOGIES LTD,18462,59.00
OPTIEMUS,OPTIEMUS INFRACOM LTD,577220,3444.05
ORCHPHARMA,ORCHID PHARMA LIMITED,121680,936.02
ORICONENT,ORICON ENTERPRISES LTD,307396,152.24
ORIENTBELL,ORIENT BELL LIMITED,484,2.39
ORIENTCEM,ORIENT CEMENT LTD.,2732563,6708.74
ORIENTCER,ORIENT CERATECH LIMITED,56887,22.30
ORIENTELEC,ORIENT ELECTRIC LIMITED,320327,709.05
ORIENTHOT,ORIENT HOTELS LTD,2634032,3620.06
ORIENTPPR,ORIENT PAPER AND INDS LTD,3276394,1075.86
ORIENTTECH,ORIENT TECHNOLOGIES LTD,481151,2186.05
ORISSAMINE,ORISSA MIN DEV CO LTD,41281,2421.56
OSWALAGRO,OSWAL AGRO MILLS LTD,120201,104.03
OSWALGREEN,OSWAL GREENTECH LIMITED,261843,113.42
OSWALPUMPS,OSWAL PUMPS LIMITED,517239,4056.88
PAGEIND,PAGE INDUSTRIES LTD,10969,4817.07
PAISALO,PAISALO DIGITAL LIMITED,11357109,4385.12
PAKKA,PAKKA LIMITED,250948,435.31
PANACEABIO,PANACEA BIOTEC LTD,385579,1633.04
PANAMAPET,PANAMA PETROCHEM LTD,121028,395.40
PANCARBON,PANA CARBON IND CO LTD,100,0.50
PARACABLES,PARAMOUNT COMM LTD,2306806,1251.42
PARADEEP,PARADEEP PHOSPHATES LTD,8886829,16645.69
PARAGMILK,PARAG MILK FOODS LTD.,4139741,9425.51
PARAS,PARAS DEF AND SPCE TECH L,544918,4141.04
PARKHOTELS,PARKHOTELS,4183190,6448.33
PARSVNATH,PARSVNATH DEVELOPER LTD,23318,4.29
PASUPTAC,PASUPATI ACRYLON LIMITED,1747,0.81
PATANJALI,PATANJALI FOODS LIMITED,3178571,19362.01
PATELENG,PATEL ENGINEERING LTD.,5833435,2499.27
PATELRMART,PATEL RETAIL LIMITED,180148,413.81
PATINTLOG,PATEL INT. LOG. LTD,101510,17.43
PAVNAIND,PAVNA INDUSTRIES LIMITED,22694,10.13
PAYTM,ONE 97 COMMUNICATIONS LTD,1401113,13758.42
PCBL,PCBL CHEMICAL LIMITED,4494431,18208.58
PCJEWELLER,PC JEWELLER LTD,85633045,11610.08
PDMJEPAPER,PUDUMJEE PAPER PRO. LTD,106446,135.94
PDSL,PDS LIMITED,460440,1788.81
PEARLPOLY,PEARL POLYMERS LTD,1282,0.37
PEL,PIRAMAL ENTERPRISES LTD,288803,3391.25
PENIND,PENNAR INDUSTRIES LTD,1935681,4558.67
PENINLAND,PENINSULA LAND LIMITED,266386,95.66
PERSISTENT,PERSISTENT SYSTEMS LTD,314306,17823.02
PETRONET,PETRONET LNG LIMITED,2435591,7235.81
PFC,POWER FIN CORP LTD.,15981940,66635.14
PFIZER,PFIZER LTD,46977,2550.94
PFOCUS,PRIME FOCUS LIMITED,1201568,2136.19
PFS,PTC INDIA FIN SERV LTD,2511668,1014.81
PGEL,PG ELECTROPLAST LTD,3209246,17925.24
PGHH,P&G HYGIENE & HEALTH CARE,7331,1022.22
PGHL,PROCTER & GAMBLE HEALTH L,20624,1281.38
PGIL,PEARL GLOBAL IND LIMITED,108053,1512.59
PHARMABEES,NIPPONAMC - NETFPHARMA,6793490,1532.29
PHOENIXLTD,THE PHOENIX MILLS LTD,173213,2833.91
PICCADIL,PICCADILY AGRO INDUSTRI L,157031,1088.30
PIDILITIND,PIDILITE INDUSTRIES LTD,344593,5263.18
PIIND,PI INDUSTRIES LTD,166651,6322.55
PILANIINVS,PILANI INV & IND COR LTD,12669,703.82
PILITA,PIL ITALICA LIFESTYLE LTD,70649,10.11
PITTIENG,PITTI ENGINEERING LIMITED,158151,1594.28
PIXTRANS,PIX TRANSMISSIONS LIMITED,35448,552.43
PLASTIBLEN,PLASTIBLENDS INDIA LTD,4550,8.88
PLATIND,PLATINUM INDUSTRIES LTD,441455,1359.52
PLAZACABLE,PLAZA WIRES LIMITED,3275,1.96
PNB,PUNJAB NATIONAL BANK,26964144,29177.15
PNBGILTS,PNB GILTS LIMITED,3904370,4033.84
PNBHOUSING,PNB HOUSING FIN LTD.,1742512,15749.71
PNCINFRA,PNC INFRATECH LTD.,1650274,5300.42
PNGJL,P N GADGIL JEWELLERS LTD,704866,4427.98
POCL,PONDY OXIDES & CHEM LTD,405262,5319.91
POKARNA,POKARNA LIMITED,227510,2029.86
POLICYBZR,PB FINTECH LIMITED,389025,6972.52
POLYCAB,POLYCAB INDIA LIMITED,155248,10378.56
POLYMED,POLY MEDICURE LIMITED,318378,6846.12
POLYPLEX,POLYPLEX CORPORATION LTD,345946,4054.22
PONNIERODE,PONNIE SUGARS (ERODE) LTD,17700,56.92
POONAWALLA,POONAWALLA FINCORP LTD,4781741,22592.55
POWERGRID,POWER GRID CORP. LTD.,5144964,15268.55
POWERINDIA,HITACHI ENERGY INDIA LTD,89608,16537.13
POWERMECH,POWER MECH PROJECTS LTD.,330154,9611.87
PPL,PRAKASH PIPES LIMITED,269177,960.86
PPLPHARMA,PIRAMAL PHARMA LIMITED,9005808,18708.81
PRABHA,PRABHA ENERGY LIMITED,12989,32.18
PRAJIND,PRAJ INDUSTRIES LTD,4899886,21649.04
PRAKASH,PRAKASH INDUSTRIES LTD,3618655,5959.01
PRAKASHSTL,PRAKASH STEELAGE LTD,1080,0.09
PRECAM,PRECISION CAMSHAFTS LTD.,705919,1531.48
PRECOT,PRECOT LIMITED,396,1.77
PRECWIRE,PRECISION WIRES INDIA LTD,618398,1172.76
PREMEXPLN,PREMIER EXPLOSIVES LTD,1085008,6589.41
PREMIERENE,PREMIER ENERGIES LIMITED,2238063,23787.63
PREMIERPOL,PREMIER POLYFILM LTD,4939,2.33
PRESTIGE,PRESTIGE ESTATE LTD,237652,3885.46
PRICOLLTD,PRICOL LIMITED,439050,2131.76
PRIMESECU,PRIME SECURITIES LIMITED,874858,2383.37
PRIMO,PRIMO CHEMICALS LIMITED,9940,2.63
PRINCEPIPE,PRINCE PIPES FITTINGS LTD,886392,3183.44
PRITI,PRITI INTERNATIONAL LTD,3405,2.84
PRITIKAUTO,PRITIKA AUTO INDUS LTD,54282,12.47
PRIVISCL,PRIVI SPECIALITY CHE LTD,483122,11884.65
PROSTARM,PROSTARM INFO SYSTEMS LTD,594127,1249.66
PROTEAN,PROTEAN EGOV TECHNO LTD,1234467,11937.60
PROZONER,PROZONE REALTY LIMITED,80208,40.75
PRSMJOHNSN,PRISM JOHNSON LIMITED,1105209,1856.40
PRUDENT,PRUDENT CORP ADV SER LTD,29688,794.16
PSB,PUNJAB & SIND BANK,9204201,3083.72
PSPPROJECT,PSP PROJECTS LIMITED,477742,3716.89
PSUBANK,KOTAK PSU BANK,30282,228.57
PSUBANKADD,DSPAMC - DSPPSBKETF,33199,25.37
PSUBNKBEES,NIP IND ETF PSU BANK BEES,8157024,6875.68
PSUBNKIETF,ICICIPRAMC - PSUBANKICI,362824,272.06
PTC,PTC INDIA LIMITED,3405936,6096.59
PTCIL,PTC INDUSTRIES LIMITED,30466,4598.35
PTL,PTL ENTERPRISES LTD,6808,2.78
PUNJABCHEM,PUNJAB CHEM & CROP PROT L,27180,362.91
PURVA,PURAVANKARA LIMITED,760935,2178.25
PVP,PVP VENTURES LIMITED,5295,1.26
PVRINOX,PVR INOX LIMITED,749451,8730.86
PVSL,POPULAR VEHICLES N SER L,143355,208.54
PVTBANIETF,ICICIPRAMC - ICICIBANKP,1368638,379.24
PVTBANKADD,DSPAMC - DSPPVBKETF,33161,9.08
PYRAMID,PYRAMID TECHNOPLAST LTD,39066,68.24
QGOLDHALF,QUANTUM GOLD FUND,357437,348.72
QNIFTY,QUANTUM NIFTY 50 ETF,818,22.18
QPOWER,QUALITY POWER ELEC EQUP L,765925,6192.55
QUADFUTURE,QUADRANT FUTURE TEK LTD,629122,2732.36
QUAL30IETF,ICICIPRAMC - ICICIQTY30,472234,102.33
QUESS,QUESS CORP LIMITED,620049,1899.98
QUICKHEAL,QUICK HEAL TECH LTD,625983,2229.47
RACE,RACE ECO CHAIN LIMITED,55241,138.66
RACLGEAR,RACL GEARTECH LIMITED,72610,808.60
RADHIKAJWE,RADHIKA JEWELTECH LIMITED,473700,447.37
RADIANTCMS,RADIANT CASH MGMT SER LTD,321821,200.06
RADICO,RADICO KHAITAN LTD,106468,3132.80
RADIOCITY,MUSIC BROADCAST LIMITED,13910,1.40
RAILTEL,RAILTEL CORP OF IND LTD,6887841,28249.10
RAIN,RAIN INDUSTRIES LIMITED,5465951,8080.28
RAINBOW,RAINBOW CHILDRENS MED LTD,192860,2773.67
RAJESHEXPO,RAJESH EXPORTS LTD,1946240,4214.08
RAJOOENG,RAJOO ENGINEERS LIMITED,1433647,1473.68
RAJRATAN,RAJRATAN GLOBAL WIRE LTD,451235,1667.19
RAJSREESUG,RAJSHREE SUGAR & CHEMICAL,5931,2.51
RALLIS,RALLIS INDIA LTD,1434323,4595.54
RAMASTEEL,RAMA STEEL TUBES LIMITED,59413530,6250.98
RAMCOCEM,THE RAMCO CEMENTS LIMITED,431529,4457.64
RAMCOIND,RAMCO INDUSTRIES LIMITED,743681,2425.59
RAMCOSYS,RAMCO SYSTEMS LTD.,57795,316.70
RAMKY,RAMKY INFRA LTD,1453183,8558.08
RAMRAT,RAM RATNA WIRES LIMITED,65957,441.94
RANASUG,RANA SUGARS LTD.,221845,44.30
RANEHOLDIN,RANE HOLDINGS LIMITED,17195,282.74
RATEGAIN,RATEGAIN TRAVEL TECHN LTD,2724455,15873.84
RATNAMANI,RATNAMANI MET & TUB LTD.,34763,954.51
RATNAVEER,RATNAVEER PRECISION ENG L,364680,567.44
RAYMOND,RAYMOND LTD,731302,5373.60
RAYMONDLSL,RAYMOND LIFESTYLE LIMITED,409390,4983.81
RAYMONDREL,RAYMOND REALTY LIMITED,739590,4699.22
RBA,RESTAURANT BRAND ASIA LTD,6567457,5358.52
RBLBANK,RBL BANK LIMITED,14958921,42313.61
RBZJEWEL,RBZ JEWELLERS LIMITED,51977,74.93
RCF,RASHTRIYA CHEMICALS & FER,9910259,16179.25
RECLTD,REC LIMITED,19175481,77882.86
REDINGTON,REDINGTON LIMITED,4109498,11674.87
REDTAPE,REDTAPE LIMITED,1435390,2113.60
REFEX,REFEX INDUSTRIES LIMITED,491530,1898.57
REGAAL,REGAAL RESOURCES LIMITED,344776,315.57
RELAXO,RELAXO FOOT LTD.,688731,3338.78
RELCHEMQ,RELIANCE CHEMOTEX IND LTD,125,0.24
RELIANCE,RELIANCE INDUSTRIES LTD,5824081,81639.62
RELIGARE,RELIGARE ENTER. LTD.,5228348,13518.30
RELINFRA,RELIANCE INFRASTRUCTU LTD,136302,321.32
RELTD,RAVINDRA ENERGY LIMITED,46535,74.80
REMSONSIND,REMSONS INDUSTRIES LTD,90478,123.84
RENUKA,SHREE RENUKA SUGARS LTD,21564257,7737.13
REPCOHOME,REPCO HOME FINANCE LTD,882241,3651.68
REPL,RUDRABHISHEK ENTERP LTD,3000,4.28
REPRO,REPRO INDIA LIMITED,6571,34.93
RESPONIND,RESPONSIVE INDUSTRIES LTD,1988804,4548.89
RGL,RENAISSANCE GLOBAL LTD,1106888,1471.75
RHFL,RELIANCE HOME FINANCE LTD,10000,0.56
RHIM,RHI MAGNESITA INDIA LTD,1206001,5943.00
RICOAUTO,RICO AUTO INDUSTRIES LTD,1301645,1285.84
RIIL,RELIANCE INDUSTRIAL INFRA,458558,4682.91
RISHABH,RISHABH INSTRUMENTS LTD,5313,20.31
RITCO,RITCO LOGISTICS LIMITED,129938,386.95
RITES,RITES LIMITED,4765942,13651.78
RKFORGE,RAMKRISHNA FORGINGS LTD,2589752,16222.41
RKSWAMY,R K SWAMY LIMITED,74746,128.05
RMDRIP,R M DRIP & SPRINK SYS LTD,145653,110.12
RML,RANE (MADRAS) LIMITED,26913,235.63
RNBDENIMS,R&B DENIMS LIMITED,12885,18.62
ROHLTD,ROYAL ORCHID HOTELS LTD,369570,1702.11
ROLEXRINGS,ROLEX RINGS LIMITED,1128191,1585.98
ROSSARI,ROSSARI BIOTECH LIMITED,182944,1301.13
ROSSTECH,ROSSELL TECHSYS LIMITED,64634,466.87
ROTO,ROTO PUMPS LIMITED,845523,769.24
ROUTE,ROUTE MOBILE LIMITED,921631,9144.41
RPEL,RAGHAV PRODUCTIVITY ENH L,111572,746.51
RPGLIFE,RPG LIFE SCIENCES LTD,20702,504.10
RPOWER,RELIANCE POWER LTD.,9841347,4490.48
RPPINFRA,R.P.P INFRA PROJECTS LTD,75262,106.77
RPPL,RAJSHREE POLYPACK LTD,26189,6.46
RPSGVENT,RPSG VENTURES LIMITED,551903,5207.36
RPTECH,RASHI PERIPHERALS LIMITED,283382,939.77
RRKABEL,R R KABEL LIMITED,290895,3904.11
RSSOFTWARE,R. S. SOFTWARE (INDIA) LI,1500,1.08
RSWM,RSWM LIMITED,297549,512.71
RSYSTEMS,R SYS INTERNATIONAL LTD,413322,1870.18
RTNINDIA,RATTANINDIA ENT LIMITED,16653941,9575.58
RTNPOWER,RATTANINDIA POWER LIMITED,25223141,3350.70
RUBFILA,RUBFILA INTERNATIONAL LTD,10525,8.82
RUBYMILLS,THE RUBY MILLS LTD,8686,20.84
RUCHIRA,RUCHIRA PAPERS LIMITED,107620,161.84
RUPA,RUPA & COMPANY LTD,522748,1155.22
RUSHIL,RUSHIL DECOR LIMITED,1132515,369.14
RUSTOMJEE,KEYSTONE REALTORS LIMITED,377767,2223.19
RVNL,RAIL VIKAS NIGAM LIMITED,18898846,71596.76
SADBHAV,SADBHAV ENGINEERING LTD,574309,75.70
SAFARI,SAFARI IND (INDIA) LTD,42107,900.41
SAGCEM,SAGAR CEMENTS LIMITED,332368,863.43
SAGILITY,SAGILITY LIMITED,31874936,14720.27
SAHYADRI,SAHYADRI INDUSTRIES LTD,1681,5.03
SAIL,STEEL AUTHORITY OF INDIA,21678448,28634.45
SAILIFE,SAI LIFE SCIENCES LIMITED,635580,5507.76
SAKAR,SAKAR HEALTHCARE LIMITED,1718,4.85
SAKHTISUG,SAKTHI SUGARS LTD,1135727,466.28
SAKSOFT,SAKSOFT LIMITED,692627,1479.87
SAKUMA,SAKUMA EXPORTS LIMITED,23280,0.84
SALASAR,SALASAR TECHNO ENGG. LTD.,14717772,1523.77
SALSTEEL,S.A.L. STEEL LTD.,15697,2.96
SALZERELEC,SALZER ELECTRONICS LTD,294205,2679.49
SAMBHV,SAMBHV STEEL TUBES LTD,1817261,2125.21
SAMHI,SAMHI HOTELS LIMITED,3201752,6409.36
SAMMAANCAP,SAMMAAN CAPITAL LIMITED,36836607,55342.59
SANATHAN,SANATHAN TEXTILES LIMITED,73407,368.89
SANDESH,SANDESH LTD,113,1.38
SANDHAR,SANDHAR TECHNOLOGIES LTD,321857,1593.81
SANDUMA,SANDUR MANG & IRON ORES L,3035962,6291.94
SANGAMIND,SANGAM (INDIA) LTD,34270,153.77
SANGHIIND,SANGHI INDUSTRIES LTD,961533,702.24
SANGHVIMOV,SANGHVI MOVERS LTD,1206839,4096.16
SANOFI,SANOFI INDIA LIMITED,51594,2668.91
SANOFICONR,SANOFI CONS HEALTHC IND L,3050,153.00
SANSERA,SANSERA ENGINEERING LTD,232506,3091.60
SANSTAR,SANSTAR LIMITED,1324091,1353.92
SAPPHIRE,SAPPHIRE FOODS INDIA LTD,1782796,5688.39
SARDAEN,SARDA ENERGY & MIN LTD,1857575,10217.97
SAREGAMA,SAREGAMA INDIA LIMITED,681034,3558.84
SARLAPOLY,SARLA PERF. FIBERS LTD,24717,24.04
SARVESHWAR,SARVESHWAR FOODS LIMITED,4966461,307.90
SASKEN,SASKEN TECHNOLOGIES LTD,60227,906.34
SASTASUNDR,SASTASUNDAR VENTURES LTD,28940,87.34
SATIA,SATIA INDUSTRIES LIMITED,926767,848.09
SATIN,SATIN CREDIT NET LTD,401287,647.71
SAURASHCEM,SAURASHTRA CEMENT LIMITED,341942,391.54
SBC,SBC EXPORTS LIMITED,32272634,6008.70
SBCL,SHIVALIK BIMETAL CON. LTD,156134,841.53
SBFC,SBFC FINANCE LIMITED,3397168,3756.08
SBIBPB,SBIAMC - SBIBPB,2758,1.21
SBICARD,SBI CARDS & PAY SER LTD,567475,5183.62
SBIETFCON,SBIAMC - SBIETFCON,10291,13.14
SBIETFIT,SBIAMC - SBIETFIT,12301,49.84
SBIETFPB,SBIAMC - SBIETFPB,763,2.11
SBIETFQLTY,SBIAMC - SBIETFQLTY,3365,7.55
SBILIFE,SBI LIFE INSURANCE CO LTD,181081,3287.39
SBIN,STATE BANK OF INDIA,4221574,34190.26
SBINEQWETF,SBIAMC - SBINEQWETF,205,0.07
SBISILVER,SBIAMC - SBISILVER,1589277,2533.10
SCHAEFFLER,SCHAEFFLER INDIA LIMITED,61030,2493.30
SCHAND,S CHAND AND COMPANY LTD,127429,265.73
SCHNEIDER,SCHNEIDER ELECTRIC INFRA,46615,389.11
SCI,SHIPPING CORP OF INDIA LT,4698194,11418.50
SCILAL,SHIPPING CORP OF ILA LTD,2189172,1176.22
SCODATUBES,SCODA TUBES LIMITED,401202,747.79
SCPL,SHEETAL COOL PRODUCTS LTD,4335,14.00
SDBL,SOM DIST & BREW LTD,6696516,8972.80
SDL26BEES,RELCAPAMC-NETFSDL26,2075,2.77
SEAMECLTD,SEAMEC LIMITED,110424,1067.14
SELECTIPO,MIRAEAMC - SELECTIPO,7677,3.81
SENCO,SENCO GOLD LIMITED,1254228,4628.24
SENORES,SENORES PHARMACEUTICALS L,558034,3866.31
SENSEXADD,DSPAMC - DSPSENXETF,525,0.45
SENSEXETF,MIRAEAMC - SENSEXETF,6846,5.89
SENSEXIETF,ICICI PRUD SENSEX ETF,5748,53.69
SEPC,SEPC LIMITED,12984042,1937.94
SEQUENT,SEQUENT SCIENTIFIC LTD.,1891419,3790.16
SERVOTECH,SERVOTECH REN POW SYS LTD,653622,887.43
SESHAPAPER,SESHASAYEE PAPER & BOARDS,43455,129.77
SETF10GILT,SBIAMC - SETF10GILT,465,1.19
SETFGOLD,SBI-ETF GOLD,1337892,1384.86
SETFNIF50,SBI-ETF NIFTY 50,280896,742.95
SETFNIFBK,SBI-ETF NIFTY BANK,13235,75.85
SETFNN50,SBI-ETF NIFTY NEXT 50,34983,262.39
SFL,SHEELA FOAM LIMITED,401796,2908.49
SGFIN,SG FINSERVE LIMITED,114464,447.60
SGIL,SYNERGY GREEN IND. LTD,26351,146.22
SGLTL,STANDARD GLASS LIN TECH L,145616,262.17
SGMART,SG MART LIMITED,72876,256.03
SHAH,SHAH METACORP LIMITED,239876,9.49
SHAILY,SHAILY ENG PLASTICS LTD,181059,4142.27
SHAKTIPUMP,SHAKTI PUMPS (I) LTD,1008787,8782.29
SHALBY,SHALBY LIMITED,843383,2018.22
SHALPAINTS,SHALIM PAINTS LTD,873595,843.47
SHANKARA,SHANKARA BLDG PRODUCT LTD,7339,12.04
SHANTIGEAR,SHANTHI GEARS LTD,170403,926.47
SHANTIGOLD,SHANTI GOLD INTERNATION L,1179453,2531.26
SHARDACROP,SHARDA CROPCHEM LTD.,287431,2559.83
SHARDAMOTR,SHARDA MOTOR INDS LTD,132532,1409.67
SHAREINDIA,SHARE IND. SECURITIES LTD,1583018,3068.68
SHARIABEES,NIP IND ETF SHARIAH BEES,8404,42.08
SHILPAMED,SHILPA MEDICARE LTD,138101,530.60
SHIVALIK,SHIVALIK RASAYAN LIMITED,34698,181.21
SHIVAMAUTO,SHIVAM AUTO.LTD,49765,16.32
SHIVATEX,SHIVA TEXYARN LIMITED,10,0.02
SHK,S H KELKAR AND CO. LTD.,810529,1958.72
SHOPERSTOP,SHOPPERS STOP LIMITED,65791,380.08
SHREDIGCEM,SHREE DIGVIJAY CEM CO LTD,722703,681.61
SHREECEM,SHREE CEMENT LIMITED,12897,3798.35
SHREEJISPG,SHREEJI SHIPPING GLOBAL L,72906,176.55
SHREEPUSHK,SHRE PUSH CHEM & FERT LTD,98016,391.72
SHREERAMA,SHREE RAMA MULTI TECH LTD,50134,22.60
SHREYANIND,SHREYANS INDUSTRIES LTD,400,1.19
SHRIPISTON,SHRIRAM PIST. & RING LTD,47759,1212.78
SHRIRAMFIN,SHRIRAM FINANCE LIMITED,1938893,12992.76
SHRIRAMPPS,SHRIRAM PROPERTIES LTD,5451883,5322.48
SHYAMMETL,SHYAM METALICS AND ENGY L,1109850,9543.08
SIEMENS,SIEMENS LTD,432473,14810.99
SIGACHI,SIGACHI INDUSTRIES LTD,9008740,3885.24
SIGMA,SIGMA SOLVE LIMITED,85,0.46
SIGNATURE,SIGNATUREGLOBAL INDIA LTD,779222,9309.68
SIGNPOST,SIGNPOST INDIA LIMITED,180304,445.04
SIKKO,SIKKO INDUSTRIES LIMITED,1497,1.34
SILINV,SIL INVESTMENTS LIMITED,1556,11.05
SILVER,BIRLASLAMC - SILVER,1809176,2501.69
SILVER1,KOTAKMAMC - KOTAKSILVE,1031150,1552.54
SILVER360,360ONEAMC - SILVER360,34506,56.13
SILVERADD,DSPAMC - DSPSILVETF,322880,486.45
SILVERAG,MIRAEAMC - MASILVER,461419,689.78
SILVERBEES,NIPPONAMC - NETFSILVER,42581787,64397.54
SILVERCASE,ZERODHAAMC - SILVERCASE,7155484,1218.09
SILVERETF,UTIAMC - SILVERETF,2079514,3307.99
SILVERIETF,ICICIPRAMC - ICICISILVE,7034253,11149.21
SILVERTUC,SILVER TOUCH TECHNO LTD,7825,58.49
SIMPLEXINF,SIMPLEX INFRASTRUCTURES L,195485,578.94
SINCLAIR,SINCLAIRS HOTELS LIMITED,41888,46.84
SINDHUTRAD,SINDHU TRADE LINKS LTD,2595765,624.26
SIRCA,SIRCA PAINT INDIA LIMITED,1488535,6428.82
SIS,SIS LIMITED,117523,430.79
SIYSIL,SIYARAM SILK MILLS LTD,188910,1453.28
SJS,SJS ENTERPRISES LIMITED,211804,2914.53
SJVN,SJVN LTD,24792558,26000.42
SKFINDIA,SKF INDIA LTD,7883,362.31
SKIPPER,SKIPPER LIMITED,998122,5234.35
SKMEGGPROD,SKM EGG PROD EXPORT(I) LT,613,1.65
SKYGOLD,SKY GOLD AND DIAMONDS LTD,1213005,3810.25
SMALLCAP,MIRAEAMC - SMALLCAP,5369978,2492.03
SMARTWORKS,SMARTWORKS COWORKING SP L,132313,751.06
SMCGLOBAL,SMC GLOBAL SECURITIES LTD,1109931,1620.19
SML100CASE,ZERODHAAMC - SML100CASE,5013,0.52
SMLISUZU,SML ISUZU LIMITED,72009,2196.93
SMLT,SARTHAK METALS LIMITED,6542,7.04
SMSLIFE,SMS LIFESCIENCES (I) LTD,85,0.98
SMSPHARMA,SMS PHARMACEUTICALS LTD.,469747,1306.65
SNOWMAN,SNOWMAN LOGISTICS LTD.,1271763,805.78
SNXT30BEES,NIPPONAMC - SNXT30BEES,313,0.12
SOBHA,SOBHA LIMITED,281872,4436.45
SOLARA,SOLARA ACTIVE PHA SCI LTD,127988,808.05
SOLARINDS,SOLAR INDUSTRIES (I) LTD,243645,35496.08
SOMANYCERA,SOMANY CERAMICS LIMITED,105518,557.38
SOMICONVEY,SOMI CONVEYOR BELT. LTD.,175,0.25
SONACOMS,SONA BLW PRECISION FRGS L,2367085,11767.67
SONATSOFTW,SONATA SOFTWARE LTD,2113903,8514.94
SOTL,SAVITA OIL TECHNOLO. LTD,97559,437.69
SOUTHBANK,THE SOUTH INDIAN BANK LTD,43272804,14956.10
SPAL,S. P. APPARELS LIMITED,67295,510.26
SPANDANA,SPANDANA SPHOORTY FIN LTD,726359,2461.02
SPARC,SUN PHARMA ADV.RES.CO.LTD,1628882,2653.92
SPECIALITY,SPECIALITY REST LTD,57789,85.08
SPECTRUM,SPECTRUM ELECTRIC IND LTD,142,2.26
SPENCERS,SPENCER S RETAIL LIMITED,377992,289.29
SPIC,SPIC LTD,3253500,3321.29
SPLPETRO,SUPREME PETROCHEM LIMITED,104736,860.55
SPMLINFRA,SPML INFRA LIMITED,1357714,3628.19
SPORTKING,SPORTKING INDIA LIMITED,339834,388.69
SRD,SHANKAR LAL RAMPAL LTD,52191,45.15
SREEL,SREELEATHERS LIMITED,11791,30.01
SRF,SRF LTD,150296,4574.47
SRGHFL,SRG HOUSING FINANCE L,2,0.01
SRHHYPOLTD,SREE RAYALSEEMA HHP LTD.,58862,374.29
SRM,SRM CONTRACTORS LIMITED,100596,550.22
SSDL,SARASWATI SAREE DEPOT LTD,11042,10.60
SSWL,STEEL STRIPS WHEELS LTD.,829587,1952.64
STALLION,STALLION IND FLUOROCHEM L,113863,363.95
STANLEY,STANLEY LIFESTYLES LTD,90724,286.81
STAR,STRIDES PHARMA SCI LTD,794628,6390.04
STARCEMENT,STAR CEMENT LIMITED,643516,1731.36
STARHEALTH,STAR HEALTH & AL INS CO L,948986,4515.58
STARPAPER,STAR PAPER MILLS LTD,858,1.61
STCINDIA,THE STATE TRADING CORPN,12736,18.21
STEELCAS,STEELCAST LIMITED,37495,86.62
STEELCITY,STEEL CITY SECURITIES LTD,538,0.55
STEELXIND,STEEL EXCHANGE INDIA LTD,4697930,500.18
STEL,STEL HOLDINGS LIMITED,440,2.15
