sebi_report_as_on_reporting_date_20oct2025,unnamed_1,unnamed_2,unnamed_3
NOVAAGRI,NOVA AGRITECH LIMITED,30227,17.13
NPBET,TATAAML - NPBET,165,0.41
NPST,NETWORK PEOPLE SRV TECH L,46100,931.95
NRAIL,N R AGARWAL INDS LTD,0,0.00
NRBBEARING,NRB BEARING LIMITED,491991,1449.95
NRL,NUPUR RECYCLERS LIMITED,52901,40.62
NSIL,NALWA SONS INVESTMENT LTD,32171,2540.28
NSLNISP,NMDC STEEL LIMITED,22279121,10055.12
NTPC,NTPC LTD,7593835,26954.78
NTPCGREEN,NTPC GREEN ENERGY LIMITED,17691764,18704.60
NUCLEUS,NUCLEUS SOFTWARE EXPORTS,71305,811.00
NURECA,NURECA LIMITED,200,0.65
NUVAMA,NUVAMA WEALTH MANAGE LTD,143225,9955.82
NUVOCO,NUVOCO VISTAS CORP LTD,742677,3158.48
NV20,KOTAKMAMC - KTKNV20ETF,3195,4.91
NV20BEES,NIP IND ETF ETF NV20,18760,27.94
NV20IETF,ICICI PRUDENTIAL NV20 ETF,643437,93.83
NYKAA,FSN E COMMERCE VENTURES,1929905,4615.82
OAL,ORIENTAL AROMATICS LTD,21060,96.56
OBCL,ORISSA BENGAL CARRIER LTD,2132,1.29
OBEROIRLTY,OBEROI REALTY LIMITED,478959,8668.63
OCCL,ORIENTAL CARBN & CHEM LTD,715,2.24
OCCLLTD,OCCL LIMITED,5550,7.08
OFSS,ORACLE FIN SERV SOFT LTD.,204702,18576.19
OIL,OIL INDIA LTD,3562775,16037.28
OILCOUNTUB,OIL COUNTRY TUBULAR LTD,163,0.11
OILIETF,ICICIPRAMC - OILIETF,2884823,330.89
OLAELEC,OLA ELECTRIC MOBILITY LTD,4279505,2575.67
OLECTRA,OLECTRA GREENTECH LIMITED,2087752,31687.91
OMAXAUTO,OMAX AUTOS LTD,2,0.00
OMAXE,OMAXE LIMITED,420894,388.14
OMINFRAL,OM INFRA LIMITED,459677,539.78
ONEPOINT,ONE POINT ONE SOL LTD,936896,447.99
ONESOURCE,ONESOURCE SPECL PHARMA L,271146,5345.78
ONGC,OIL AND NATURAL GAS CORP.,10083022,25863.39
ONMOBILE,ONMOBILE GLOBAL LTD.,1459803,957.65
ONWARDTEC,ONWARD TECHNOLOGIES LTD,24973,80.52
OPTIEMUS,OPTIEMUS INFRACOM LTD,532697,3181.33
ORCHPHARMA,ORCHID PHARMA LIMITED,114130,884.22
ORICONENT,ORICON ENTERPRISES LTD,296103,145.87
ORIENTBELL,ORIENT BELL LIMITED,484,2.39
ORIENTCEM,ORIENT CEMENT LTD.,2875716,7113.43
ORIENTCER,ORIENT CERATECH LIMITED,59780,23.61
ORIENTELEC,ORIENT ELECTRIC LIMITED,332518,735.11
ORIENTHOT,ORIENT HOTELS LTD,2664145,3688.01
ORIENTPPR,ORIENT PAPER AND INDS LTD,3312545,1088.14
ORIENTTECH,ORIENT TECHNOLOGIES LTD,490886,2223.08
ORISSAMINE,ORISSA MIN DEV CO LTD,41226,2425.14
OSWALAGRO,OSWAL AGRO MILLS LTD,144226,124.05
OSWALGREEN,OSWAL GREENTECH LIMITED,260794,113.55
OSWALPUMPS,OSWAL PUMPS LIMITED,541093,4273.51
PAGEIND,PAGE INDUSTRIES LTD,10585,4664.30
PAISALO,PAISALO DIGITAL LIMITED,11749138,4524.70
PAKKA,PAKKA LIMITED,239067,418.80
PANACEABIO,PANACEA BIOTEC LTD,371042,1569.23
PANAMAPET,PANAMA PETROCHEM LTD,116346,382.99
PANCARBON,PANA CARBON IND CO LTD,100,0.50
PARACABLES,PARAMOUNT COMM LTD,2348827,1274.85
PARADEEP,PARADEEP PHOSPHATES LTD,8293763,15676.62
PARAGMILK,PARAG MILK FOODS LTD.,4076001,9147.80
PARAS,PARAS DEF AND SPCE TECH L,529003,3999.47
PARKHOTELS,PARKHOTELS,4121906,6360.09
PARSVNATH,PARSVNATH DEVELOPER LTD,3318,0.76
PASUPTAC,PASUPATI ACRYLON LIMITED,1682,0.78
PATANJALI,PATANJALI FOODS LIMITED,3179199,19380.06
PATELENG,PATEL ENGINEERING LTD.,5836062,2503.42
PATELRMART,PATEL RETAIL LIMITED,151899,350.53
PATINTLOG,PATEL INT. LOG. LTD,101510,17.43
PAVNAIND,PAVNA INDUSTRIES LIMITED,23145,10.31
PAYTM,ONE 97 COMMUNICATIONS LTD,1377792,13389.62
PCBL,PCBL CHEMICAL LIMITED,4502570,18280.02
PCJEWELLER,PC JEWELLER LTD,82045299,11201.36
PDMJEPAPER,PUDUMJEE PAPER PRO. LTD,102046,131.23
PDSL,PDS LIMITED,459710,1782.54
PEARLPOLY,PEARL POLYMERS LTD,1282,0.37
PEL,PIRAMAL ENTERPRISES LTD,288932,3392.94
PENIND,PENNAR INDUSTRIES LTD,2105843,4944.85
PENINLAND,PENINSULA LAND LIMITED,259225,93.29
PERSISTENT,PERSISTENT SYSTEMS LTD,267620,14959.08
PETRONET,PETRONET LNG LIMITED,2417023,7185.97
PFC,POWER FIN CORP LTD.,15410425,64538.05
PFIZER,PFIZER LTD,46457,2524.50
PFOCUS,PRIME FOCUS LIMITED,1335594,2378.01
PFS,PTC INDIA FIN SERV LTD,1945706,785.02
PGEL,PG ELECTROPLAST LTD,3149733,17575.72
PGHH,P&G HYGIENE & HEALTH CARE,6659,931.61
PGHL,PROCTER & GAMBLE HEALTH L,20095,1248.85
PGIL,PEARL GLOBAL IND LIMITED,96989,1359.85
PHARMABEES,NIPPONAMC - NETFPHARMA,7774537,1753.54
PHOENIXLTD,THE PHOENIX MILLS LTD,200012,3255.26
PICCADIL,PICCADILY AGRO INDUSTRI L,142074,990.49
PIDILITIND,PIDILITE INDUSTRIES LTD,323344,4942.23
PIIND,PI INDUSTRIES LTD,162556,6178.60
PILANIINVS,PILANI INV & IND COR LTD,15755,874.57
PILITA,PIL ITALICA LIFESTYLE LTD,70649,10.11
PITTIENG,PITTI ENGINEERING LIMITED,154099,1557.29
PIXTRANS,PIX TRANSMISSIONS LIMITED,36406,567.89
PLASTIBLEN,PLASTIBLENDS INDIA LTD,4965,9.67
PLATIND,PLATINUM INDUSTRIES LTD,496856,1525.62
PLAZACABLE,PLAZA WIRES LIMITED,3097,1.88
PNB,PUNJAB NATIONAL BANK,27417181,29537.75
PNBGILTS,PNB GILTS LIMITED,3962957,4111.13
PNBHOUSING,PNB HOUSING FIN LTD.,1986650,17778.09
PNCINFRA,PNC INFRATECH LTD.,1618964,5229.32
PNGJL,P N GADGIL JEWELLERS LTD,624305,3884.46
POCL,PONDY OXIDES & CHEM LTD,329037,4259.09
POKARNA,POKARNA LIMITED,247258,2158.46
POLICYBZR,PB FINTECH LIMITED,508023,8973.39
POLYCAB,POLYCAB INDIA LIMITED,155452,10359.87
POLYMED,POLY MEDICURE LIMITED,316029,6823.16
POLYPLEX,POLYPLEX CORPORATION LTD,342493,4025.61
PONNIERODE,PONNIE SUGARS (ERODE) LTD,15634,51.13
POONAWALLA,POONAWALLA FINCORP LTD,4381481,20608.17
POWERGRID,POWER GRID CORP. LTD.,5181114,15375.61
POWERINDIA,HITACHI ENERGY INDIA LTD,84192,15697.71
POWERMECH,POWER MECH PROJECTS LTD.,317607,9310.95
PPL,PRAKASH PIPES LIMITED,281603,1005.02
PPLPHARMA,PIRAMAL PHARMA LIMITED,9461688,19584.23
PRABHA,PRABHA ENERGY LIMITED,12964,32.13
PRAJIND,PRAJ INDUSTRIES LTD,4830253,21486.89
PRAKASH,PRAKASH INDUSTRIES LTD,3546446,5841.91
PRAKASHSTL,PRAKASH STEELAGE LTD,1080,0.09
PRECAM,PRECISION CAMSHAFTS LTD.,677059,1483.13
PRECWIRE,PRECISION WIRES INDIA LTD,593134,1119.73
PREMEXPLN,PREMIER EXPLOSIVES LTD,1061732,6443.87
PREMIERENE,PREMIER ENERGIES LIMITED,3313373,34777.25
PREMIERPOL,PREMIER POLYFILM LTD,4895,2.31
PRESTIGE,PRESTIGE ESTATE LTD,376014,6074.59
PRICOLLTD,PRICOL LIMITED,408466,1970.02
PRIMESECU,PRIME SECURITIES LIMITED,875893,2386.72
PRIMO,PRIMO CHEMICALS LIMITED,9938,2.63
PRINCEPIPE,PRINCE PIPES FITTINGS LTD,855506,3087.27
PRITI,PRITI INTERNATIONAL LTD,5316,4.36
PRITIKAUTO,PRITIKA AUTO INDUS LTD,54332,12.48
PRIVISCL,PRIVI SPECIALITY CHE LTD,479574,11633.99
PROSTARM,PROSTARM INFO SYSTEMS LTD,576817,1221.74
PROTEAN,PROTEAN EGOV TECHNO LTD,1236268,11986.41
PROZONER,PROZONE REALTY LIMITED,106767,57.37
PRSMJOHNSN,PRISM JOHNSON LIMITED,1067742,1795.76
PRUDENT,PRUDENT CORP ADV SER LTD,31097,831.45
PSB,PUNJAB & SIND BANK,10096379,3342.13
PSPPROJECT,PSP PROJECTS LIMITED,468954,3524.53
PSUBANK,KOTAK PSU BANK,27546,203.55
PSUBANKADD,DSPAMC - DSPPSBKETF,25509,19.02
PSUBNKBEES,NIP IND ETF PSU BANK BEES,7171801,5991.44
PSUBNKIETF,ICICIPRAMC - PSUBANKICI,348109,256.56
PTC,PTC INDIA LIMITED,3200850,5758.27
PTCIL,PTC INDUSTRIES LIMITED,31731,4730.59
PTL,PTL ENTERPRISES LTD,6808,2.78
PUNJABCHEM,PUNJAB CHEM & CROP PROT L,24696,328.17
PURVA,PURAVANKARA LIMITED,767503,2191.55
PVP,PVP VENTURES LIMITED,8758,2.39
PVRINOX,PVR INOX LIMITED,694475,8044.21
PVSL,POPULAR VEHICLES N SER L,150586,219.28
PVTBANIETF,ICICIPRAMC - ICICIBANKP,1174554,322.69
PVTBANKADD,DSPAMC - DSPPVBKETF,30386,8.28
PYRAMID,PYRAMID TECHNOPLAST LTD,44984,78.41
QGOLDHALF,QUANTUM GOLD FUND,351972,341.46
QNIFTY,QUANTUM NIFTY 50 ETF,935,25.35
QPOWER,QUALITY POWER ELEC EQUP L,751313,6042.86
QUADFUTURE,QUADRANT FUTURE TEK LTD,598470,2636.62
QUAL30IETF,ICICIPRAMC - ICICIQTY30,488929,105.87
QUESS,QUESS CORP LIMITED,619406,1900.60
QUICKHEAL,QUICK HEAL TECH LTD,606304,2171.00
RACE,RACE ECO CHAIN LIMITED,53611,134.99
RACLGEAR,RACL GEARTECH LIMITED,66331,741.10
RADHIKAJWE,RADHIKA JEWELTECH LIMITED,479484,455.80
RADIANTCMS,RADIANT CASH MGMT SER LTD,305867,192.36
RADICO,RADICO KHAITAN LTD,91936,2592.57
RADIOCITY,MUSIC BROADCAST LIMITED,13376,1.36
RAILTEL,RAILTEL CORP OF IND LTD,6858092,28170.34
RAIN,RAIN INDUSTRIES LIMITED,5179556,7714.24
RAINBOW,RAINBOW CHILDRENS MED LTD,194985,2808.54
RAJESHEXPO,RAJESH EXPORTS LTD,1886532,4109.57
RAJOOENG,RAJOO ENGINEERS LIMITED,1416320,1472.28
RAJRATAN,RAJRATAN GLOBAL WIRE LTD,439613,1613.47
RAJSREESUG,RAJSHREE SUGAR & CHEMICAL,5431,2.32
RALLIS,RALLIS INDIA LTD,1316161,4318.44
RAMASTEEL,RAMA STEEL TUBES LIMITED,59717152,6282.98
RAMCOCEM,THE RAMCO CEMENTS LIMITED,405779,4182.24
RAMCOIND,RAMCO INDUSTRIES LIMITED,757159,2481.61
RAMCOSYS,RAMCO SYSTEMS LTD.,51336,277.23
RAMKY,RAMKY INFRA LTD,1433838,8422.59
RAMRAT,RAM RATNA WIRES LIMITED,65318,437.97
RANASUG,RANA SUGARS LTD.,223433,44.69
RANEHOLDIN,RANE HOLDINGS LIMITED,20870,339.19
RATEGAIN,RATEGAIN TRAVEL TECHN LTD,2729312,15904.40
RATNAMANI,RATNAMANI MET & TUB LTD.,41330,1105.90
RATNAVEER,RATNAVEER PRECISION ENG L,366392,566.22
RAYMOND,RAYMOND LTD,738186,5430.98
RAYMONDLSL,RAYMOND LIFESTYLE LIMITED,391711,4772.45
RAYMONDREL,RAYMOND REALTY LIMITED,588589,3672.55
RBA,RESTAURANT BRAND ASIA LTD,6709560,5468.14
RBLBANK,RBL BANK LIMITED,12473298,33857.40
RBZJEWEL,RBZ JEWELLERS LIMITED,47739,68.63
RCF,RASHTRIYA CHEMICALS & FER,9936633,16237.61
RECLTD,REC LIMITED,17897637,73151.85
REDINGTON,REDINGTON LIMITED,3976971,11354.15
REDTAPE,REDTAPE LIMITED,1409514,2084.25
REFEX,REFEX INDUSTRIES LIMITED,462793,1801.45
REGAAL,REGAAL RESOURCES LIMITED,183748,162.54
RELAXO,RELAXO FOOT LTD.,684348,3325.43
RELCHEMQ,RELIANCE CHEMOTEX IND LTD,125,0.24
RELIANCE,RELIANCE INDUSTRIES LTD,6976532,97590.56
RELIGARE,RELIGARE ENTER. LTD.,5404515,14038.28
RELINFRA,RELIANCE INFRASTRUCTU LTD,136825,322.66
RELTD,RAVINDRA ENERGY LIMITED,40287,65.79
REMSONSIND,REMSONS INDUSTRIES LTD,102436,140.28
RENUKA,SHREE RENUKA SUGARS LTD,21396747,7702.56
REPCOHOME,REPCO HOME FINANCE LTD,921343,3803.95
REPL,RUDRABHISHEK ENTERP LTD,3000,4.28
REPRO,REPRO INDIA LIMITED,6330,33.69
RESPONIND,RESPONSIVE INDUSTRIES LTD,1990443,4553.52
RGL,RENAISSANCE GLOBAL LTD,1044102,1382.53
RHFL,RELIANCE HOME FINANCE LTD,10000,0.56
RHIM,RHI MAGNESITA INDIA LTD,1233136,6077.70
RICOAUTO,RICO AUTO INDUSTRIES LTD,1251724,1243.31
RIIL,RELIANCE INDUSTRIAL INFRA,452485,4627.52
RISHABH,RISHABH INSTRUMENTS LTD,5313,20.31
RITCO,RITCO LOGISTICS LIMITED,128573,383.55
RITES,RITES LIMITED,4740633,13615.16
RKFORGE,RAMKRISHNA FORGINGS LTD,2490935,15703.04
RKSWAMY,R K SWAMY LIMITED,83326,142.56
RMDRIP,R M DRIP & SPRINK SYS LTD,132770,100.07
RML,RANE (MADRAS) LIMITED,26958,236.18
RNBDENIMS,R&B DENIMS LIMITED,10,0.01
ROHLTD,ROYAL ORCHID HOTELS LTD,393117,1799.50
ROLEXRINGS,ROLEX RINGS LIMITED,1155563,1657.72
ROSSARI,ROSSARI BIOTECH LIMITED,181771,1295.53
ROSSTECH,ROSSELL TECHSYS LIMITED,61608,449.14
ROTO,ROTO PUMPS LIMITED,859541,784.77
ROUTE,ROUTE MOBILE LIMITED,908158,9071.05
RPEL,RAGHAV PRODUCTIVITY ENH L,94070,618.71
RPGLIFE,RPG LIFE SCIENCES LTD,20764,505.08
RPOWER,RELIANCE POWER LTD.,9870343,4511.14
RPPINFRA,R.P.P INFRA PROJECTS LTD,73395,104.52
RPPL,RAJSHREE POLYPACK LTD,24920,6.28
RPSGVENT,RPSG VENTURES LIMITED,544012,5146.72
RPTECH,RASHI PERIPHERALS LIMITED,283138,938.47
RRKABEL,R R KABEL LIMITED,280010,3746.69
RSSOFTWARE,R. S. SOFTWARE (INDIA) LI,1500,1.08
RSWM,RSWM LIMITED,295863,510.55
RSYSTEMS,R SYS INTERNATIONAL LTD,418566,1897.38
RTNINDIA,RATTANINDIA ENT LIMITED,16576111,9545.58
RTNPOWER,RATTANINDIA POWER LIMITED,25211726,3356.30
RUBFILA,RUBFILA INTERNATIONAL LTD,10670,8.95
RUBYMILLS,THE RUBY MILLS LTD,7911,19.13
RUCHIRA,RUCHIRA PAPERS LIMITED,108162,163.54
RUPA,RUPA & COMPANY LTD,515839,1142.91
RUSHIL,RUSHIL DECOR LIMITED,1045174,346.01
RUSTOMJEE,KEYSTONE REALTORS LIMITED,386938,2275.64
RVNL,RAIL VIKAS NIGAM LIMITED,18769504,71562.59
SADBHAV,SADBHAV ENGINEERING LTD,570624,75.26
SAFARI,SAFARI IND (INDIA) LTD,38932,833.88
SAGCEM,SAGAR CEMENTS LIMITED,285864,756.29
SAGILITY,SAGILITY LIMITED,26672224,12006.29
SAHYADRI,SAHYADRI INDUSTRIES LTD,1681,5.03
SAIL,STEEL AUTHORITY OF INDIA,20003491,26455.58
SAILIFE,SAI LIFE SCIENCES LIMITED,661089,5724.48
SAKAR,SAKAR HEALTHCARE LIMITED,1402,3.71
SAKHTISUG,SAKTHI SUGARS LTD,1131513,465.41
SAKSOFT,SAKSOFT LIMITED,672060,1442.65
SAKUMA,SAKUMA EXPORTS LIMITED,16100,0.66
SALASAR,SALASAR TECHNO ENGG. LTD.,13407213,1397.69
SALSTEEL,S.A.L. STEEL LTD.,15697,2.96
SALZERELEC,SALZER ELECTRONICS LTD,291440,2663.16
SAMBHV,SAMBHV STEEL TUBES LTD,1827073,2133.46
SAMHI,SAMHI HOTELS LIMITED,3234539,6476.91
SAMMAANCAP,SAMMAAN CAPITAL LIMITED,37012974,54357.12
SANATHAN,SANATHAN TEXTILES LIMITED,69486,350.05
SANDESH,SANDESH LTD,60,0.76
SANDHAR,SANDHAR TECHNOLOGIES LTD,335455,1657.04
SANDUMA,SANDUR MANG & IRON ORES L,2830871,5820.71
SANGAMIND,SANGAM (INDIA) LTD,21029,96.20
SANGHIIND,SANGHI INDUSTRIES LTD,963833,703.56
SANGHVIMOV,SANGHVI MOVERS LTD,1257234,4248.74
SANOFI,SANOFI INDIA LIMITED,49198,2559.44
SANOFICONR,SANOFI CONS HEALTHC IND L,3071,154.39
SANSERA,SANSERA ENGINEERING LTD,246209,3272.99
SANSTAR,SANSTAR LIMITED,1122889,1145.72
SAPPHIRE,SAPPHIRE FOODS INDIA LTD,1811634,5782.98
SARDAEN,SARDA ENERGY & MIN LTD,1809723,9979.24
SAREGAMA,SAREGAMA INDIA LIMITED,682441,3569.16
SARLAPOLY,SARLA PERF. FIBERS LTD,23132,22.43
SARVESHWAR,SARVESHWAR FOODS LIMITED,5042232,316.13
SASKEN,SASKEN TECHNOLOGIES LTD,59854,901.34
SASTASUNDR,SASTASUNDAR VENTURES LTD,21144,62.97
SATIA,SATIA INDUSTRIES LIMITED,928301,849.83
SATIN,SATIN CREDIT NET LTD,406082,653.12
SAURASHCEM,SAURASHTRA CEMENT LIMITED,340624,390.25
SBC,SBC EXPORTS LIMITED,32819485,5978.99
SBCL,SHIVALIK BIMETAL CON. LTD,158508,855.43
SBFC,SBFC FINANCE LIMITED,2967407,3232.71
SBIBPB,SBIAMC - SBIBPB,3429,1.49
SBICARD,SBI CARDS & PAY SER LTD,434816,3970.68
SBIETFCON,SBIAMC - SBIETFCON,10254,13.09
SBIETFIT,SBIAMC - SBIETFIT,15369,61.60
SBIETFPB,SBIAMC - SBIETFPB,718,1.98
SBIETFQLTY,SBIAMC - SBIETFQLTY,3575,8.02
SBILIFE,SBI LIFE INSURANCE CO LTD,269367,4908.03
SBIN,STATE BANK OF INDIA,4411173,35633.65
SBINEQWETF,SBIAMC - SBINEQWETF,179,0.06
SBISILVER,SBIAMC - SBISILVER,1624376,2629.64
SCHAEFFLER,SCHAEFFLER INDIA LIMITED,59148,2426.40
SCHAND,S CHAND AND COMPANY LTD,126480,264.31
SCHNEIDER,SCHNEIDER ELECTRIC INFRA,97278,816.88
SCI,SHIPPING CORP OF INDIA LT,6865861,15773.10
SCILAL,SHIPPING CORP OF ILA LTD,2069546,1113.94
SCODATUBES,SCODA TUBES LIMITED,428584,798.25
SCPL,SHEETAL COOL PRODUCTS LTD,4835,15.15
SDBL,SOM DIST & BREW LTD,6679950,8953.71
SDL26BEES,RELCAPAMC-NETFSDL26,2084,2.78
SEAMECLTD,SEAMEC LIMITED,110783,1071.32
SELECTIPO,MIRAEAMC - SELECTIPO,6127,3.03
SENCO,SENCO GOLD LIMITED,1229031,4550.60
SENORES,SENORES PHARMACEUTICALS L,577327,3976.86
SENSEXADD,DSPAMC - DSPSENXETF,232,0.20
SENSEXETF,MIRAEAMC - SENSEXETF,3040,2.55
SENSEXIETF,ICICI PRUD SENSEX ETF,6476,60.36
SEPC,SEPC LIMITED,13104706,1960.75
SEQUENT,SEQUENT SCIENTIFIC LTD.,1774765,3552.47
SERVOTECH,SERVOTECH REN POW SYS LTD,625061,853.83
SESHAPAPER,SESHASAYEE PAPER & BOARDS,43006,128.93
SETF10GILT,SBIAMC - SETF10GILT,469,1.20
SETFGOLD,SBI-ETF GOLD,1409516,1457.83
SETFNIF50,SBI-ETF NIFTY 50,256402,672.03
SETFNIFBK,SBI-ETF NIFTY BANK,13685,78.41
SETFNN50,SBI-ETF NIFTY NEXT 50,35765,267.94
SFL,SHEELA FOAM LIMITED,412189,2980.44
SGFIN,SG FINSERVE LIMITED,118366,460.39
SGIL,SYNERGY GREEN IND. LTD,26378,146.55
SGLTL,STANDARD GLASS LIN TECH L,134439,236.73
SGMART,SG MART LIMITED,27047,95.76
SHAH,SHAH METACORP LIMITED,239876,9.49
SHAILY,SHAILY ENG PLASTICS LTD,162626,3642.55
SHAKTIPUMP,SHAKTI PUMPS (I) LTD,993379,8668.43
SHALBY,SHALBY LIMITED,837929,2007.94
SHALPAINTS,SHALIM PAINTS LTD,878515,847.50
SHANKARA,SHANKARA BLDG PRODUCT LTD,8358,13.52
SHANTIGEAR,SHANTHI GEARS LTD,174100,945.42
SHANTIGOLD,SHANTI GOLD INTERNATION L,1089840,2355.61
SHARDACROP,SHARDA CROPCHEM LTD.,263071,2328.82
SHARDAMOTR,SHARDA MOTOR INDS LTD,134192,1427.73
SHAREINDIA,SHARE IND. SECURITIES LTD,1524136,2938.48
SHARIABEES,NIP IND ETF SHARIAH BEES,9589,47.92
SHILPAMED,SHILPA MEDICARE LTD,124164,478.36
SHIVALIK,SHIVALIK RASAYAN LIMITED,30614,164.66
SHIVAMAUTO,SHIVAM AUTO.LTD,49717,16.30
SHIVATEX,SHIVA TEXYARN LIMITED,10,0.02
SHK,S H KELKAR AND CO. LTD.,783944,1905.12
SHOPERSTOP,SHOPPERS STOP LIMITED,68326,394.73
SHREDIGCEM,SHREE DIGVIJAY CEM CO LTD,748626,705.38
SHREECEM,SHREE CEMENT LIMITED,11655,3445.61
SHREEJISPG,SHREEJI SHIPPING GLOBAL L,54440,133.07
SHREEPUSHK,SHRE PUSH CHEM & FERT LTD,129283,521.96
SHREERAMA,SHREE RAMA MULTI TECH LTD,50134,22.60
SHREYANIND,SHREYANS INDUSTRIES LTD,400,1.19
SHRIPISTON,SHRIRAM PIST. & RING LTD,49045,1244.72
SHRIRAMFIN,SHRIRAM FINANCE LIMITED,2753481,18283.98
SHRIRAMPPS,SHRIRAM PROPERTIES LTD,5516982,5395.42
SHYAMMETL,SHYAM METALICS AND ENGY L,1056525,9066.47
SIEMENS,SIEMENS LTD,462231,15754.69
SIGACHI,SIGACHI INDUSTRIES LTD,8872708,3840.04
SIGMA,SIGMA SOLVE LIMITED,85,0.46
SIGNATURE,SIGNATUREGLOBAL INDIA LTD,765750,9161.13
SIGNPOST,SIGNPOST INDIA LIMITED,162980,406.77
SIKKO,SIKKO INDUSTRIES LIMITED,2003,1.67
SILINV,SIL INVESTMENTS LIMITED,1400,10.00
SILVER,BIRLASLAMC - SILVER,2032353,2944.03
SILVER1,KOTAKMAMC - KOTAKSILVE,1163162,1777.24
SILVER360,360ONEAMC - SILVER360,34923,57.31
SILVERADD,DSPAMC - DSPSILVETF,347003,533.67
SILVERAG,MIRAEAMC - MASILVER,515337,783.30
SILVERBEES,NIPPONAMC - NETFSILVER,41169216,64230.68
SILVERCASE,ZERODHAAMC - SILVERCASE,7266684,1270.98
SILVERETF,UTIAMC - SILVERETF,2262923,3712.61
SILVERIETF,ICICIPRAMC - ICICISILVE,8102269,13074.65
SILVERTUC,SILVER TOUCH TECHNO LTD,7925,59.19
SIMPLEXINF,SIMPLEX INFRASTRUCTURES L,169564,504.83
SINCLAIR,SINCLAIRS HOTELS LIMITED,42038,47.00
SINDHUTRAD,SINDHU TRADE LINKS LTD,2557820,615.90
SIRCA,SIRCA PAINT INDIA LIMITED,1492150,6427.71
SIS,SIS LIMITED,121208,443.96
SIYSIL,SIYARAM SILK MILLS LTD,189288,1454.69
SJS,SJS ENTERPRISES LIMITED,192500,2615.51
SJVN,SJVN LTD,24569553,25859.26
SKFINDIA,SKF INDIA LTD,18494,846.01
SKIPPER,SKIPPER LIMITED,1027021,5383.43
SKMEGGPROD,SKM EGG PROD EXPORT(I) LT,613,1.65
SKYGOLD,SKY GOLD AND DIAMONDS LTD,1286166,3897.58
SMALLCAP,MIRAEAMC - SMALLCAP,5429033,2516.39
SMARTWORKS,SMARTWORKS COWORKING SP L,116213,660.77
SMCGLOBAL,SMC GLOBAL SECURITIES LTD,1109735,1619.98
SML100CASE,ZERODHAAMC - SML100CASE,13767,1.40
SMLISUZU,SML ISUZU LIMITED,74119,2274.71
SMLT,SARTHAK METALS LIMITED,6042,6.56
SMSPHARMA,SMS PHARMACEUTICALS LTD.,457832,1265.95
SNOWMAN,SNOWMAN LOGISTICS LTD.,1240009,791.24
SNXT30BEES,NIPPONAMC - SNXT30BEES,313,0.12
SOBHA,SOBHA LIMITED,289620,4547.71
SOLARA,SOLARA ACTIVE PHA SCI LTD,126137,796.97
SOLARINDS,SOLAR INDUSTRIES (I) LTD,243276,35470.83
SOMANYCERA,SOMANY CERAMICS LIMITED,105350,557.42
SOMICONVEY,SOMI CONVEYOR BELT. LTD.,125,0.17
SONACOMS,SONA BLW PRECISION FRGS L,2620269,12888.18
SONATSOFTW,SONATA SOFTWARE LTD,2137012,8584.51
SOTL,SAVITA OIL TECHNOLO. LTD,94673,427.39
SOUTHBANK,THE SOUTH INDIAN BANK LTD,60133941,20472.99
SPAL,S. P. APPARELS LIMITED,66730,506.59
SPANDANA,SPANDANA SPHOORTY FIN LTD,766514,2587.61
SPARC,SUN PHARMA ADV.RES.CO.LTD,1615372,2638.92
SPECIALITY,SPECIALITY REST LTD,62467,91.52
SPECTRUM,SPECTRUM ELECTRIC IND LTD,263,4.17
SPENCERS,SPENCER S RETAIL LIMITED,381844,293.63
SPIC,SPIC LTD,3167307,3250.68
SPLPETRO,SUPREME PETROCHEM LIMITED,98854,812.57
SPMLINFRA,SPML INFRA LIMITED,1252283,3385.15
SPORTKING,SPORTKING INDIA LIMITED,365766,416.73
SRD,SHANKAR LAL RAMPAL LTD,62767,54.11
SREEL,SREELEATHERS LIMITED,11462,29.25
SRF,SRF LTD,95550,2902.53
SRGHFL,SRG HOUSING FINANCE L,2,0.01
SRHHYPOLTD,SREE RAYALSEEMA HHP LTD.,53666,348.46
SRM,SRM CONTRACTORS LIMITED,93521,511.63
SSDL,SARASWATI SAREE DEPOT LTD,11261,10.79
SSWL,STEEL STRIPS WHEELS LTD.,802135,1894.28
STALLION,STALLION IND FLUOROCHEM L,147612,480.59
STANLEY,STANLEY LIFESTYLES LTD,89184,282.83
STAR,STRIDES PHARMA SCI LTD,787728,6335.09
STARCEMENT,STAR CEMENT LIMITED,603279,1630.29
STARHEALTH,STAR HEALTH & AL INS CO L,984816,4695.92
STARPAPER,STAR PAPER MILLS LTD,942,1.78
STCINDIA,THE STATE TRADING CORPN,12815,18.36
STEELCAS,STEELCAST LIMITED,38603,88.76
STEELCITY,STEEL CITY SECURITIES LTD,538,0.55
STEELXIND,STEEL EXCHANGE INDIA LTD,4673284,498.01
STEL,STEL HOLDINGS LIMITED,400,1.99
STERTOOLS,STERLING TOOLS LIMITED,316933,1186.87
STLNETWORK,STL NETWORKS LIMITED,605181,173.26
STLTECH,STERLITE TECHNOLOGIES LTD,1070281,1268.10
STOVEKRAFT,STOVE KRAFT LIMITED,203158,1372.94
STYLAMIND,STYLAM INDUSTRIES LIMITED,97390,1912.83
STYLEBAAZA,BAAZAR STYLE RETAIL LTD,720174,2457.53
STYRENIX,STYRENIX PERFORMANCE LTD,113384,3054.59
