sebi_report_as_on_reporting_date_16oct2025,unnamed_1,unnamed_2,unnamed_3
NPST,NETWORK PEOPLE SRV TECH L,42437,863.17
NRAIL,N R AGARWAL INDS LTD,5633,20.60
NRBBEARING,NRB BEARING LIMITED,489202,1443.69
NRL,NUPUR RECYCLERS LIMITED,52901,40.62
NSIL,NALWA SONS INVESTMENT LTD,25829,1980.05
NSLNISP,NMDC STEEL LIMITED,22035458,9956.07
NTPC,NTPC LTD,7887635,27983.28
NTPCGREEN,NTPC GREEN ENERGY LIMITED,18047006,19067.09
NUCLEUS,NUCLEUS SOFTWARE EXPORTS,71385,812.30
NUVAMA,NUVAMA WEALTH MANAGE LTD,138428,9605.99
NUVOCO,NUVOCO VISTAS CORP LTD,711955,3033.08
NV20,KOTAKMAMC - KTKNV20ETF,5672,8.66
NV20BEES,NIP IND ETF ETF NV20,17528,26.07
NV20IETF,ICICI PRUDENTIAL NV20 ETF,629955,91.81
NYKAA,FSN E COMMERCE VENTURES,1669064,3923.80
OAL,ORIENTAL AROMATICS LTD,20897,96.05
OBCL,ORISSA BENGAL CARRIER LTD,2382,1.43
OBEROIRLTY,OBEROI REALTY LIMITED,521268,9367.34
OCCL,ORIENTAL CARBN & CHEM LTD,715,2.24
OCCLLTD,OCCL LIMITED,5500,7.01
OFSS,ORACLE FIN SERV SOFT LTD.,191349,17442.86
OIL,OIL INDIA LTD,3419732,15466.74
OILCOUNTUB,OIL COUNTRY TUBULAR LTD,163,0.11
OILIETF,ICICIPRAMC - OILIETF,4051605,465.97
OLAELEC,OLA ELECTRIC MOBILITY LTD,6393795,3869.77
OLECTRA,OLECTRA GREENTECH LIMITED,2111686,32101.71
OMAXAUTO,OMAX AUTOS LTD,2,0.00
OMAXE,OMAXE LIMITED,413907,382.54
OMINFRAL,OM INFRA LIMITED,461226,541.72
ONEPOINT,ONE POINT ONE SOL LTD,932262,445.94
ONESOURCE,ONESOURCE SPECL PHARMA L,275865,5435.56
ONGC,OIL AND NATURAL GAS CORP.,10390282,26627.65
ONMOBILE,ONMOBILE GLOBAL LTD.,1384687,899.97
ONWARDTEC,ONWARD TECHNOLOGIES LTD,13755,43.92
OPTIEMUS,OPTIEMUS INFRACOM LTD,498208,2981.89
ORCHPHARMA,ORCHID PHARMA LIMITED,102827,802.19
ORICONENT,ORICON ENTERPRISES LTD,298898,147.43
ORIENTBELL,ORIENT BELL LIMITED,484,2.39
ORIENTCEM,ORIENT CEMENT LTD.,2873938,7121.84
ORIENTCER,ORIENT CERATECH LIMITED,59280,23.43
ORIENTELEC,ORIENT ELECTRIC LIMITED,338195,751.74
ORIENTHOT,ORIENT HOTELS LTD,2770266,3857.85
ORIENTPPR,ORIENT PAPER AND INDS LTD,3329025,1099.36
ORIENTTECH,ORIENT TECHNOLOGIES LTD,520155,2358.65
ORISSAMINE,ORISSA MIN DEV CO LTD,41998,2468.29
OSWALAGRO,OSWAL AGRO MILLS LTD,146923,126.14
OSWALGREEN,OSWAL GREENTECH LIMITED,240082,105.62
OSWALPUMPS,OSWAL PUMPS LIMITED,527068,4185.84
PAGEIND,PAGE INDUSTRIES LTD,10948,4817.61
PAISALO,PAISALO DIGITAL LIMITED,11664252,4482.81
PAKKA,PAKKA LIMITED,240455,422.34
PANACEABIO,PANACEA BIOTEC LTD,379579,1605.63
PANAMAPET,PANAMA PETROCHEM LTD,115290,383.84
PANCARBON,PANA CARBON IND CO LTD,100,0.50
PARACABLES,PARAMOUNT COMM LTD,2347242,1278.37
PARADEEP,PARADEEP PHOSPHATES LTD,8294137,15703.68
PARAGMILK,PARAG MILK FOODS LTD.,4094917,9178.81
PARAS,PARAS DEF AND SPCE TECH L,547348,4129.88
PARKHOTELS,PARKHOTELS,4127710,6371.74
PARSVNATH,PARSVNATH DEVELOPER LTD,3318,0.76
PASHUPATI,PASHUPATI COTSPIN LIMITED,0,0.00
PASUPTAC,PASUPATI ACRYLON LIMITED,1682,0.78
PATANJALI,PATANJALI FOODS LIMITED,3202559,19519.08
PATELENG,PATEL ENGINEERING LTD.,5670756,2445.35
PATELRMART,PATEL RETAIL LIMITED,112268,258.31
PATINTLOG,PATEL INT. LOG. LTD,101510,17.43
PAVNAIND,PAVNA INDUSTRIES LIMITED,24172,10.73
PAYTM,ONE 97 COMMUNICATIONS LTD,1431838,14028.31
PCBL,PCBL CHEMICAL LIMITED,4395604,17965.32
PCJEWELLER,PC JEWELLER LTD,79778848,10955.99
PDMJEPAPER,PUDUMJEE PAPER PRO. LTD,102199,131.63
PDSL,PDS LIMITED,462691,1793.27
PEARLPOLY,PEARL POLYMERS LTD,1282,0.37
PEL,PIRAMAL ENTERPRISES LTD,293264,3442.20
PENIND,PENNAR INDUSTRIES LTD,2043896,4804.18
PENINLAND,PENINSULA LAND LIMITED,225724,81.95
PERSISTENT,PERSISTENT SYSTEMS LTD,276402,15401.72
PETRONET,PETRONET LNG LIMITED,2385226,7108.37
PFC,POWER FIN CORP LTD.,14944373,62760.71
PFIZER,PFIZER LTD,47441,2580.66
PFOCUS,PRIME FOCUS LIMITED,1392271,2481.40
PFS,PTC INDIA FIN SERV LTD,1937946,786.27
PGEL,PG ELECTROPLAST LTD,3349722,18686.41
PGHH,P&G HYGIENE & HEALTH CARE,5616,785.27
PGHL,PROCTER & GAMBLE HEALTH L,19867,1234.52
PGIL,PEARL GLOBAL IND LIMITED,101359,1423.88
PHARMABEES,NIPPONAMC - NETFPHARMA,8425002,1899.20
PHOENIXLTD,THE PHOENIX MILLS LTD,193391,3139.91
PICCADIL,PICCADILY AGRO INDUSTRI L,137279,960.06
PIDILITIND,PIDILITE INDUSTRIES LTD,341984,5222.06
PIIND,PI INDUSTRIES LTD,158314,6029.46
PILANIINVS,PILANI INV & IND COR LTD,12740,693.15
PILITA,PIL ITALICA LIFESTYLE LTD,72649,10.34
PITTIENG,PITTI ENGINEERING LIMITED,145445,1477.79
PIXTRANS,PIX TRANSMISSIONS LIMITED,39857,620.46
PLASTIBLEN,PLASTIBLENDS INDIA LTD,4680,9.17
PLATIND,PLATINUM INDUSTRIES LTD,516512,1589.50
PLAZACABLE,PLAZA WIRES LIMITED,3097,1.88
PNB,PUNJAB NATIONAL BANK,29372057,31686.40
PNBGILTS,PNB GILTS LIMITED,3887526,4078.11
PNBHOUSING,PNB HOUSING FIN LTD.,2084632,18616.40
PNCINFRA,PNC INFRATECH LTD.,1637888,5296.29
PNGJL,P N GADGIL JEWELLERS LTD,642715,3994.63
POCL,PONDY OXIDES & CHEM LTD,306389,3808.96
PODDARMENT,PODDAR PIGMENTS LIMITED,0,0.00
POKARNA,POKARNA LIMITED,239891,2088.30
POLICYBZR,PB FINTECH LIMITED,421448,7549.60
POLYCAB,POLYCAB INDIA LIMITED,169825,11365.12
POLYMED,POLY MEDICURE LIMITED,308188,6678.00
POLYPLEX,POLYPLEX CORPORATION LTD,343454,4043.36
PONNIERODE,PONNIE SUGARS (ERODE) LTD,18435,60.26
POONAWALLA,POONAWALLA FINCORP LTD,3809874,17565.79
POWERGRID,POWER GRID CORP. LTD.,4945882,14701.83
POWERINDIA,HITACHI ENERGY INDIA LTD,79644,14914.28
POWERMECH,POWER MECH PROJECTS LTD.,308959,9095.95
PPL,PRAKASH PIPES LIMITED,273527,982.53
PPLPHARMA,PIRAMAL PHARMA LIMITED,9555172,19776.01
PRABHA,PRABHA ENERGY LIMITED,13064,32.36
PRAJIND,PRAJ INDUSTRIES LTD,4842027,21561.93
PRAKASH,PRAKASH INDUSTRIES LTD,3510343,5789.55
PRAKASHSTL,PRAKASH STEELAGE LTD,1080,0.09
PRECAM,PRECISION CAMSHAFTS LTD.,671382,1473.92
PRECOT,PRECOT LIMITED,0,0.00
PRECWIRE,PRECISION WIRES INDIA LTD,574518,1081.42
PREMEXPLN,PREMIER EXPLOSIVES LTD,1041211,6321.79
PREMIERENE,PREMIER ENERGIES LIMITED,3418918,35854.13
PREMIERPOL,PREMIER POLYFILM LTD,4904,2.32
PRESTIGE,PRESTIGE ESTATE LTD,445659,7143.37
PRICOLLTD,PRICOL LIMITED,423942,2044.57
PRIMESECU,PRIME SECURITIES LIMITED,876385,2410.93
PRIMO,PRIMO CHEMICALS LIMITED,8937,2.40
PRINCEPIPE,PRINCE PIPES FITTINGS LTD,867118,3130.77
PRITI,PRITI INTERNATIONAL LTD,1416,1.25
PRITIKAUTO,PRITIKA AUTO INDUS LTD,54332,12.48
PRIVISCL,PRIVI SPECIALITY CHE LTD,427161,10128.63
PROSTARM,PROSTARM INFO SYSTEMS LTD,570342,1213.05
PROTEAN,PROTEAN EGOV TECHNO LTD,1199982,11690.36
PROZONER,PROZONE REALTY LIMITED,112993,61.13
PRSMJOHNSN,PRISM JOHNSON LIMITED,1070540,1803.57
PRUDENT,PRUDENT CORP ADV SER LTD,28703,767.82
PSB,PUNJAB & SIND BANK,10428667,3443.82
PSPPROJECT,PSP PROJECTS LIMITED,501847,3765.61
PSUBANK,KOTAK PSU BANK,27592,202.48
PSUBANKADD,DSPAMC - DSPPSBKETF,23195,17.07
PSUBNKBEES,NIP IND ETF PSU BANK BEES,7802771,6502.60
PSUBNKIETF,ICICIPRAMC - PSUBANKICI,398279,292.68
PTC,PTC INDIA LIMITED,3054022,5516.13
PTCIL,PTC INDUSTRIES LIMITED,32971,4908.83
PTL,PTL ENTERPRISES LTD,6808,2.78
PUNJABCHEM,PUNJAB CHEM & CROP PROT L,26440,352.58
PURVA,PURAVANKARA LIMITED,764664,2184.29
PVP,PVP VENTURES LIMITED,8758,2.39
PVRINOX,PVR INOX LIMITED,701792,8118.41
PVSL,POPULAR VEHICLES N SER L,141480,206.10
PVTBANIETF,ICICIPRAMC - ICICIBANKP,1165159,317.01
PVTBANKADD,DSPAMC - DSPPVBKETF,31576,8.60
PYRAMID,PYRAMID TECHNOPLAST LTD,40833,71.60
QGOLDHALF,QUANTUM GOLD FUND,345657,333.77
QNIFTY,QUANTUM NIFTY 50 ETF,961,26.05
QPOWER,QUALITY POWER ELEC EQUP L,764110,6156.93
QUADFUTURE,QUADRANT FUTURE TEK LTD,593360,2622.37
QUAL30IETF,ICICIPRAMC - ICICIQTY30,502313,108.72
QUESS,QUESS CORP LIMITED,612514,1887.59
QUICKHEAL,QUICK HEAL TECH LTD,632959,2280.41
RACE,RACE ECO CHAIN LIMITED,53410,134.52
RACLGEAR,RACL GEARTECH LIMITED,57786,645.35
RADHIKAJWE,RADHIKA JEWELTECH LIMITED,473858,451.70
RADIANTCMS,RADIANT CASH MGMT SER LTD,293982,185.86
RADICO,RADICO KHAITAN LTD,197038,5509.78
RADIOCITY,MUSIC BROADCAST LIMITED,13157,1.34
RAILTEL,RAILTEL CORP OF IND LTD,6865828,28254.52
RAIN,RAIN INDUSTRIES LIMITED,5188714,7734.07
RAINBOW,RAINBOW CHILDRENS MED LTD,202836,2914.08
RAJESHEXPO,RAJESH EXPORTS LTD,1902818,4143.84
RAJOOENG,RAJOO ENGINEERS LIMITED,1411807,1472.45
RAJRATAN,RAJRATAN GLOBAL WIRE LTD,420549,1533.86
RAJSREESUG,RAJSHREE SUGAR & CHEMICAL,4431,1.94
RALLIS,RALLIS INDIA LTD,1363352,4520.62
RAMASTEEL,RAMA STEEL TUBES LIMITED,59977290,6313.43
RAMCOCEM,THE RAMCO CEMENTS LIMITED,404640,4172.60
RAMCOIND,RAMCO INDUSTRIES LIMITED,786950,2579.47
RAMCOSYS,RAMCO SYSTEMS LTD.,50638,272.38
RAMKY,RAMKY INFRA LTD,1411477,8274.55
RAMRAT,RAM RATNA WIRES LIMITED,62446,421.13
RANASUG,RANA SUGARS LTD.,226919,45.22
RANEHOLDIN,RANE HOLDINGS LIMITED,18536,303.95
RATEGAIN,RATEGAIN TRAVEL TECHN LTD,2690296,15665.79
RATNAMANI,RATNAMANI MET & TUB LTD.,41540,1111.83
RATNAVEER,RATNAVEER PRECISION ENG L,369172,571.45
RAYMOND,RAYMOND LTD,718535,5326.56
RAYMONDLSL,RAYMOND LIFESTYLE LIMITED,391486,4774.36
RAYMONDREL,RAYMOND REALTY LIMITED,582745,3638.29
RBA,RESTAURANT BRAND ASIA LTD,6499602,5331.24
RBLBANK,RBL BANK LIMITED,15225969,41098.64
RBZJEWEL,RBZ JEWELLERS LIMITED,54173,77.72
RCF,RASHTRIYA CHEMICALS & FER,9994163,16333.98
RECLTD,REC LIMITED,17381573,71299.96
REDINGTON,REDINGTON LIMITED,3812815,10928.53
REDTAPE,REDTAPE LIMITED,1425516,2106.75
REFEX,REFEX INDUSTRIES LIMITED,445215,1746.95
REGAAL,REGAAL RESOURCES LIMITED,145497,130.76
RELAXO,RELAXO FOOT LTD.,672674,3275.91
RELCHEMQ,RELIANCE CHEMOTEX IND LTD,125,0.24
RELIANCE,RELIANCE INDUSTRIES LTD,9823914,137008.44
RELIGARE,RELIGARE ENTER. LTD.,5730587,14947.06
RELINFRA,RELIANCE INFRASTRUCTU LTD,136725,322.43
RELTD,RAVINDRA ENERGY LIMITED,41217,67.36
REMSONSIND,REMSONS INDUSTRIES LTD,102849,140.83
RENUKA,SHREE RENUKA SUGARS LTD,21384989,7707.21
REPCOHOME,REPCO HOME FINANCE LTD,923457,3808.11
REPRO,REPRO INDIA LIMITED,6667,35.70
RESPONIND,RESPONSIVE INDUSTRIES LTD,1988482,4551.55
RGL,RENAISSANCE GLOBAL LTD,1121511,1473.80
RHFL,RELIANCE HOME FINANCE LTD,10000,0.56
RHIM,RHI MAGNESITA INDIA LTD,1259072,6210.52
RICOAUTO,RICO AUTO INDUSTRIES LTD,1236813,1233.80
RIIL,RELIANCE INDUSTRIAL INFRA,447839,4590.29
RISHABH,RISHABH INSTRUMENTS LTD,5563,21.41
RITCO,RITCO LOGISTICS LIMITED,125501,375.83
RITES,RITES LIMITED,4730525,13604.93
RKFORGE,RAMKRISHNA FORGINGS LTD,2461399,15557.94
RKSWAMY,R K SWAMY LIMITED,84619,145.29
RMDRIP,R M DRIP & SPRINK SYS LTD,121832,92.47
RML,RANE (MADRAS) LIMITED,26922,235.88
RNBDENIMS,R&B DENIMS LIMITED,10,0.01
ROHLTD,ROYAL ORCHID HOTELS LTD,393972,1804.37
ROLEXRINGS,ROLEX RINGS LIMITED,178034,1572.24
ROSSARI,ROSSARI BIOTECH LIMITED,179930,1283.63
ROSSTECH,ROSSELL TECHSYS LIMITED,66381,483.37
ROTO,ROTO PUMPS LIMITED,851676,780.26
ROUTE,ROUTE MOBILE LIMITED,894974,9009.28
RPEL,RAGHAV PRODUCTIVITY ENH L,92882,610.64
RPGLIFE,RPG LIFE SCIENCES LTD,23777,577.06
RPOWER,RELIANCE POWER LTD.,8740178,4008.79
RPPINFRA,R.P.P INFRA PROJECTS LTD,72814,103.93
RPPL,RAJSHREE POLYPACK LTD,25240,6.39
RPSGVENT,RPSG VENTURES LIMITED,548981,5205.41
RPTECH,RASHI PERIPHERALS LIMITED,285349,946.46
RRKABEL,R R KABEL LIMITED,277704,3719.54
RSSOFTWARE,R. S. SOFTWARE (INDIA) LI,1500,1.08
RSWM,RSWM LIMITED,295563,510.35
RSYSTEMS,R SYS INTERNATIONAL LTD,427956,1938.76
RTNINDIA,RATTANINDIA ENT LIMITED,16667722,9604.32
RTNPOWER,RATTANINDIA POWER LIMITED,25450865,3397.33
RUBFILA,RUBFILA INTERNATIONAL LTD,10670,8.95
RUBYMILLS,THE RUBY MILLS LTD,8513,20.46
RUCHIRA,RUCHIRA PAPERS LIMITED,111126,168.58
RUPA,RUPA & COMPANY LTD,519540,1158.77
RUSHIL,RUSHIL DECOR LIMITED,1060190,350.15
RUSTOMJEE,KEYSTONE REALTORS LIMITED,203545,1223.03
RVNL,RAIL VIKAS NIGAM LIMITED,18239246,69919.67
SADBHAV,SADBHAV ENGINEERING LTD,571174,75.54
SAFARI,SAFARI IND (INDIA) LTD,36622,784.76
SAGCEM,SAGAR CEMENTS LIMITED,275836,733.24
SAGILITY,SAGILITY LIMITED,27283690,12281.02
SAHYADRI,SAHYADRI INDUSTRIES LTD,1681,5.03
SAIL,STEEL AUTHORITY OF INDIA,19487565,25800.28
SAILIFE,SAI LIFE SCIENCES LIMITED,695460,6024.43
SAKAR,SAKAR HEALTHCARE LIMITED,1402,3.71
SAKHTISUG,SAKTHI SUGARS LTD,1095105,457.94
SAKSOFT,SAKSOFT LIMITED,689838,1483.51
SAKUMA,SAKUMA EXPORTS LIMITED,16100,0.66
SALASAR,SALASAR TECHNO ENGG. LTD.,13297715,1388.41
SALSTEEL,S.A.L. STEEL LTD.,15697,2.96
SALZERELEC,SALZER ELECTRONICS LTD,298590,2732.11
SAMBHV,SAMBHV STEEL TUBES LTD,1739476,2042.29
SAMHI,SAMHI HOTELS LIMITED,3285006,6581.80
SAMMAANCAP,SAMMAAN CAPITAL LIMITED,37681703,54629.52
SANATHAN,SANATHAN TEXTILES LIMITED,73056,366.82
SANDESH,SANDESH LTD,106,1.36
SANDHAR,SANDHAR TECHNOLOGIES LTD,299910,1462.87
SANDUMA,SANDUR MANG & IRON ORES L,2367245,4739.21
SANGAMIND,SANGAM (INDIA) LTD,21679,99.16
SANGHIIND,SANGHI INDUSTRIES LTD,969048,709.29
SANGHVIMOV,SANGHVI MOVERS LTD,1243814,4201.02
SANOFI,SANOFI INDIA LIMITED,45790,2399.63
SANOFICONR,SANOFI CONS HEALTHC IND L,3012,151.59
SANSERA,SANSERA ENGINEERING LTD,243441,3230.69
SANSTAR,SANSTAR LIMITED,1140739,1163.98
SAPPHIRE,SAPPHIRE FOODS INDIA LTD,1818878,5805.04
SARDAEN,SARDA ENERGY & MIN LTD,1732252,9584.31
SAREGAMA,SAREGAMA INDIA LIMITED,690595,3615.57
SARLAPOLY,SARLA PERF. FIBERS LTD,20087,19.89
SARVESHWAR,SARVESHWAR FOODS LIMITED,5407007,345.02
SASKEN,SASKEN TECHNOLOGIES LTD,60354,909.07
SASTASUNDR,SASTASUNDAR VENTURES LTD,21149,62.99
SATIA,SATIA INDUSTRIES LIMITED,928134,849.78
SATIN,SATIN CREDIT NET LTD,411345,662.38
SAURASHCEM,SAURASHTRA CEMENT LIMITED,346825,397.35
SBC,SBC EXPORTS LIMITED,31657698,5656.93
SBCL,SHIVALIK BIMETAL CON. LTD,158757,857.59
SBFC,SBFC FINANCE LIMITED,3078372,3346.75
SBIBPB,SBIAMC - SBIBPB,3246,1.41
SBICARD,SBI CARDS & PAY SER LTD,448703,4104.64
SBIETFCON,SBIAMC - SBIETFCON,9009,11.44
SBIETFIT,SBIAMC - SBIETFIT,16221,64.93
SBIETFPB,SBIAMC - SBIETFPB,2461,6.91
SBIETFQLTY,SBIAMC - SBIETFQLTY,3633,8.15
SBILIFE,SBI LIFE INSURANCE CO LTD,266776,4858.70
SBIN,STATE BANK OF INDIA,5113971,41513.32
SBINEQWETF,SBIAMC - SBINEQWETF,178,0.06
SBISILVER,SBIAMC - SBISILVER,1718444,2802.75
SCHAEFFLER,SCHAEFFLER INDIA LIMITED,57830,2375.41
SCHAND,S CHAND AND COMPANY LTD,128296,269.64
SCHNEIDER,SCHNEIDER ELECTRIC INFRA,99458,835.00
SCI,SHIPPING CORP OF INDIA LT,6839188,15713.70
SCILAL,SHIPPING CORP OF ILA LTD,2033092,1096.40
SCODATUBES,SCODA TUBES LIMITED,421846,788.84
SCPL,SHEETAL COOL PRODUCTS LTD,4575,14.55
SDBL,SOM DIST & BREW LTD,6614764,8864.01
SDL26BEES,RELCAPAMC-NETFSDL26,2084,2.78
SEAMECLTD,SEAMEC LIMITED,113165,1094.02
SELECTIPO,MIRAEAMC - SELECTIPO,4383,2.16
SENCO,SENCO GOLD LIMITED,1259691,4663.44
SENORES,SENORES PHARMACEUTICALS L,563574,3880.08
SENSEXADD,DSPAMC - DSPSENXETF,111,0.09
SENSEXETF,MIRAEAMC - SENSEXETF,4027,3.38
SENSEXIETF,ICICI PRUD SENSEX ETF,7110,66.16
SEPC,SEPC LIMITED,13152274,1970.19
SEQUENT,SEQUENT SCIENTIFIC LTD.,1513241,3021.12
SERVOTECH,SERVOTECH REN POW SYS LTD,608765,834.67
SESHAPAPER,SESHASAYEE PAPER & BOARDS,43431,130.35
SETF10GILT,SBIAMC - SETF10GILT,469,1.20
SETFGOLD,SBI-ETF GOLD,1312432,1337.96
SETFNIF50,SBI-ETF NIFTY 50,248154,647.49
SETFNIFBK,SBI-ETF NIFTY BANK,14798,84.60
SETFNN50,SBI-ETF NIFTY NEXT 50,30940,232.12
SFL,SHEELA FOAM LIMITED,397330,2881.71
SGFIN,SG FINSERVE LIMITED,122557,478.08
SGIL,SYNERGY GREEN IND. LTD,26541,147.40
SGLTL,STANDARD GLASS LIN TECH L,125682,221.36
SGMART,SG MART LIMITED,20483,71.71
SHAH,SHAH METACORP LIMITED,233876,9.23
SHAILY,SHAILY ENG PLASTICS LTD,209579,4726.83
SHAKTIPUMP,SHAKTI PUMPS (I) LTD,989404,8642.26
SHALBY,SHALBY LIMITED,838312,2004.52
SHALPAINTS,SHALIM PAINTS LTD,877161,845.94
SHANKARA,SHANKARA BLDG PRODUCT LTD,7865,12.90
SHANTIGEAR,SHANTHI GEARS LTD,98608,559.64
SHANTIGOLD,SHANTI GOLD INTERNATION L,953432,2077.04
SHARDACROP,SHARDA CROPCHEM LTD.,263009,2332.15
SHARDAMOTR,SHARDA MOTOR INDS LTD,131982,1404.74
SHAREINDIA,SHARE IND. SECURITIES LTD,1854546,3491.86
SHARIABEES,NIP IND ETF SHARIAH BEES,9966,49.79
SHILPAMED,SHILPA MEDICARE LTD,138631,530.93
SHIVALIK,SHIVALIK RASAYAN LIMITED,28957,158.57
SHIVAMAUTO,SHIVAM AUTO.LTD,47057,15.52
SHIVATEX,SHIVA TEXYARN LIMITED,10,0.02
SHK,S H KELKAR AND CO. LTD.,785616,1910.26
SHOPERSTOP,SHOPPERS STOP LIMITED,70103,405.16
SHREDIGCEM,SHREE DIGVIJAY CEM CO LTD,692037,652.67
SHREECEM,SHREE CEMENT LIMITED,8559,2544.19
SHREEJISPG,SHREEJI SHIPPING GLOBAL L,58845,144.30
SHREEPUSHK,SHRE PUSH CHEM & FERT LTD,124612,503.22
SHREERAMA,SHREE RAMA MULTI TECH LTD,50134,22.60
SHREYANIND,SHREYANS INDUSTRIES LTD,400,1.19
SHRIPISTON,SHRIRAM PIST. & RING LTD,51064,1296.44
SHRIRAMFIN,SHRIRAM FINANCE LIMITED,3600677,23851.74
SHRIRAMPPS,SHRIRAM PROPERTIES LTD,5519240,5402.72
SHYAMMETL,SHYAM METALICS AND ENGY L,1088655,9340.65
SIEMENS,SIEMENS LTD,460045,15701.11
SIGACHI,SIGACHI INDUSTRIES LTD,8872426,3843.71
SIGMA,SIGMA SOLVE LIMITED,401,0.63
SIGNATURE,SIGNATUREGLOBAL INDIA LTD,770698,9212.95
SIGNPOST,SIGNPOST INDIA LIMITED,168551,423.33
SIKKO,SIKKO INDUSTRIES LIMITED,2353,1.97
SILINV,SIL INVESTMENTS LIMITED,518,3.70
SILVER,BIRLASLAMC - SILVER,2252251,3377.29
SILVER1,KOTAKMAMC - KOTAKSILVE,1169180,1804.19
SILVER360,360ONEAMC - SILVER360,27065,44.72
SILVERADD,DSPAMC - DSPSILVETF,358915,555.21
SILVERAG,MIRAEAMC - MASILVER,500415,761.41
SILVERBEES,NIPPONAMC - NETFSILVER,40129526,63038.07
SILVERCASE,ZERODHAAMC - SILVERCASE,7431510,1309.41
SILVERETF,UTIAMC - SILVERETF,2026263,3362.28
SILVERIETF,ICICIPRAMC - ICICISILVE,8839181,14344.58
SILVERTUC,SILVER TOUCH TECHNO LTD,7789,58.25
SIMPLEXINF,SIMPLEX INFRASTRUCTURES L,168573,502.24
SINCLAIR,SINCLAIRS HOTELS LIMITED,42013,46.97
SINDHUTRAD,SINDHU TRADE LINKS LTD,2568092,619.48
SIRCA,SIRCA PAINT INDIA LIMITED,1468286,6300.86
SIS,SIS LIMITED,123022,449.95
SIYSIL,SIYARAM SILK MILLS LTD,190361,1460.76
SJS,SJS ENTERPRISES LIMITED,162140,2151.37
SJVN,SJVN LTD,24598996,25917.94
SKFINDIA,SKF INDIA LTD,20143,930.26
SKIPPER,SKIPPER LIMITED,1030010,5411.56
SKMEGGPROD,SKM EGG PROD EXPORT(I) LT,613,1.65
SKYGOLD,SKY GOLD AND DIAMONDS LTD,1247802,3757.00
SMALLCAP,MIRAEAMC - SMALLCAP,5437228,2523.14
SMARTWORKS,SMARTWORKS COWORKING SP L,111013,633.45
SMCGLOBAL,SMC GLOBAL SECURITIES LTD,1111310,1622.28
SML100CASE,ZERODHAAMC - SML100CASE,12782,1.30
SMLISUZU,SML ISUZU LIMITED,75783,2348.62
SMLT,SARTHAK METALS LIMITED,5042,5.58
SMSPHARMA,SMS PHARMACEUTICALS LTD.,484184,1336.46
SNOWMAN,SNOWMAN LOGISTICS LTD.,1256582,800.69
SNXT30BEES,NIPPONAMC - SNXT30BEES,865,0.34
SOBHA,SOBHA LIMITED,279295,4390.02
SOLARA,SOLARA ACTIVE PHA SCI LTD,127135,803.43
SOLARINDS,SOLAR INDUSTRIES (I) LTD,245574,35804.90
SOMANYCERA,SOMANY CERAMICS LIMITED,104465,553.70
SOMICONVEY,SOMI CONVEYOR BELT. LTD.,125,0.17
SONACOMS,SONA BLW PRECISION FRGS L,2659855,13054.11
SONATSOFTW,SONATA SOFTWARE LTD,2113130,8508.13
SOTL,SAVITA OIL TECHNOLO. LTD,93124,422.60
SOUTHBANK,THE SOUTH INDIAN BANK LTD,31143067,9358.52
SPAL,S. P. APPARELS LIMITED,65673,499.70
SPANDANA,SPANDANA SPHOORTY FIN LTD,735396,2518.04
SPARC,SUN PHARMA ADV.RES.CO.LTD,1612416,2636.71
SPECIALITY,SPECIALITY REST LTD,64041,93.63
SPECTRUM,SPECTRUM ELECTRIC IND LTD,267,4.22
SPENCERS,SPENCER S RETAIL LIMITED,379736,293.67
SPIC,SPIC LTD,3166372,3254.60
SPLPETRO,SUPREME PETROCHEM LIMITED,103432,853.72
SPMLINFRA,SPML INFRA LIMITED,1256824,3403.05
SPORTKING,SPORTKING INDIA LIMITED,356040,407.97
SRD,SHANKAR LAL RAMPAL LTD,62767,54.11
SREEL,SREELEATHERS LIMITED,11462,29.25
SRF,SRF LTD,101666,3086.81
SRGHFL,SRG HOUSING FINANCE L,2,0.01
SRHHYPOLTD,SREE RAYALSEEMA HHP LTD.,52358,341.51
SRM,SRM CONTRACTORS LIMITED,90381,496.35
SSDL,SARASWATI SAREE DEPOT LTD,11261,10.79
SSWL,STEEL STRIPS WHEELS LTD.,789756,1867.77
STALLION,STALLION IND FLUOROCHEM L,197210,634.38
STANLEY,STANLEY LIFESTYLES LTD,87577,278.54
STAR,STRIDES PHARMA SCI LTD,860272,6798.11
STARCEMENT,STAR CEMENT LIMITED,597571,1616.46
STARHEALTH,STAR HEALTH & AL INS CO L,959012,4524.94
STARPAPER,STAR PAPER MILLS LTD,942,1.76
STCINDIA,THE STATE TRADING CORPN,12781,18.38
STEELCAS,STEELCAST LIMITED,37559,86.50
STEELCITY,STEEL CITY SECURITIES LTD,538,0.55
STEELXIND,STEEL EXCHANGE INDIA LTD,4733450,504.40
STEL,STEL HOLDINGS LIMITED,400,1.99
STERTOOLS,STERLING TOOLS LIMITED,319817,1198.49
STLNETWORK,STL NETWORKS LIMITED,552685,160.22
STLTECH,STERLITE TECHNOLOGIES LTD,1444449,1695.41
STOVEKRAFT,STOVE KRAFT LIMITED,198781,1340.33
STYLAMIND,STYLAM INDUSTRIES LIMITED,75734,1483.69
STYLEBAAZA,BAAZAR STYLE RETAIL LTD,723723,2474.27
STYRENIX,STYRENIX PERFORMANCE LTD,114513,3082.20
SUBEXLTD,SUBEX LTD,822591,137.24
