sebi_report_as_on_reporting_date_26nov2025,unnamed_1,unnamed_2,unnamed_3
NIACL,THE NEW INDIA ASSU CO LTD,3348193,7001.68
NIBE,NIBE LIMITED,36186,454.27
NIF100BEES,NIP IND ETF NIFTY 100,23243,63.28
NIF100IETF,ICICI PRUD NIFTY 100 ETF,205429,59.13
NIF10GETF,UTIAMC - NIF10GETF,2359,0.62
NIF5GETF,UTIAMC - NIF5GETF,11574,7.37
NIFMID150,UTIAMC - NIFMID150,16526,36.28
NIFTY1,KOTAK NIFTY ETF,35436,98.74
NIFTY100EW,KOTAKMAMC - NIFTY100EW,19241,6.56
NIFTY50ADD,DSPAMC - DSPN50ETF,4514,11.67
NIFTYBEES,NIP IND ETF NIFTY BEES,4048839,11466.93
NIFTYBETF,BFAM - NIFTYBETF,2035,5.40
NIFTYCASE,ZERODHAAMC - NIFTYCASE,14072,1.45
NIFTYETF,MIRAEAMC - MAN50ETF,82007,219.82
NIFTYIETF,ICICI PRUD NIFTY ETF,359989,992.28
NIFTYQLITY,BIRLASLAMC - NIFTYQLITY,13462,2.84
NIITLTD,NIIT LIMITED,2803981,3921.24
NIITMTS,NIIT LEARNING SYSTEMS LTD,106984,381.91
NILAINFRA,NILA INFRASTRUCTURES LTD,53536,6.63
NILASPACES,NILA SPACES LIMITED,1419,0.24
NILKAMAL,NILKAMAL LIMITED,10817,175.89
NINSYS,NINTEC SYSTEMS LIMITED,2420,12.55
NIPPOBATRY,INDO-NATIONAL LIMITED,200,0.86
NITCO,NITCO LIMITED,1689436,1896.34
NITINSPIN,NITIN SPINNERS LIMITED,305943,1116.45
NIVABUPA,NIVA BUPA HEALTH INS CO L,6128513,5093.32
NLCINDIA,NLC INDIA LIMITED,5305430,13110.78
NMDC,NMDC LTD.,27313096,20553.77
NOCIL,NOCIL LIMITED,2362558,4890.53
NORTHARC,NORTHERN ARC CAPITAL LTD,3140772,8013.60
NOVAAGRI,NOVA AGRITECH LIMITED,22573,12.47
NPBET,TATAAML - NPBET,1116,3.19
NPST,NETWORK PEOPLE SRV TECH L,54530,1035.06
NRBBEARING,NRB BEARING LIMITED,463002,1370.57
NRL,NUPUR RECYCLERS LIMITED,31193,24.48
NSIL,NALWA SONS INVESTMENT LTD,3425,256.49
NSLNISP,NMDC STEEL LIMITED,21889943,9878.34
NTPC,NTPC LTD,8853221,30490.00
NTPCGREEN,NTPC GREEN ENERGY LIMITED,16924637,17713.56
NUCLEUS,NUCLEUS SOFTWARE EXPORTS,63807,718.39
NUVAMA,NUVAMA WEALTH MANAGE LTD,99133,6981.65
NUVOCO,NUVOCO VISTAS CORP LTD,1038742,4179.27
NV20,KOTAKMAMC - KTKNV20ETF,4218,6.45
NV20BEES,NIP IND ETF ETF NV20,11153,16.58
NV20IETF,ICICI PRUDENTIAL NV20 ETF,643856,94.00
NYKAA,FSN E COMMERCE VENTURES,1793194,4390.91
OAL,ORIENTAL AROMATICS LTD,22973,101.57
OBCL,ORISSA BENGAL CARRIER LTD,1382,0.84
OBEROIRLTY,OBEROI REALTY LIMITED,373559,6800.57
OCCL,ORIENTAL CARBN & CHEM LTD,616,1.93
OCCLLTD,OCCL LIMITED,20101,24.34
OFSS,ORACLE FIN SERV SOFT LTD.,311559,27312.72
OIL,OIL INDIA LTD,2789113,12656.57
OILCOUNTUB,OIL COUNTRY TUBULAR LTD,2928,1.83
OILIETF,ICICIPRAMC - OILIETF,1623267,194.31
OLAELEC,OLA ELECTRIC MOBILITY LTD,2684577,1626.31
OLECTRA,OLECTRA GREENTECH LIMITED,2181084,32638.08
OMAXAUTO,OMAX AUTOS LTD,4002,3.96
OMAXE,OMAXE LIMITED,448173,399.78
OMFREIGHT,OM FREIGHT FORWARDERS LTD,18338,17.73
OMINFRAL,OM INFRA LIMITED,523164,610.30
ONEPOINT,ONE POINT ONE SOL LTD,1799471,881.62
ONESOURCE,ONESOURCE SPECL PHARMA L,237021,4620.33
ONGC,OIL AND NATURAL GAS CORP.,10425266,26771.10
ONMOBILE,ONMOBILE GLOBAL LTD.,1356154,890.82
ONWARDTEC,ONWARD TECHNOLOGIES LTD,39045,115.62
OPTIEMUS,OPTIEMUS INFRACOM LTD,648143,3813.92
ORCHPHARMA,ORCHID PHARMA LIMITED,191881,1561.96
ORICONENT,ORICON ENTERPRISES LTD,22258,12.14
ORIENTBELL,ORIENT BELL LIMITED,759,3.18
ORIENTCEM,ORIENT CEMENT LTD.,2707457,6238.65
ORIENTCER,ORIENT CERATECH LIMITED,54660,21.09
ORIENTELEC,ORIENT ELECTRIC LIMITED,401791,842.41
ORIENTHOT,ORIENT HOTELS LTD,2558575,3462.58
ORIENTPPR,ORIENT PAPER AND INDS LTD,2932706,948.97
ORIENTTECH,ORIENT TECHNOLOGIES LTD,648771,2765.82
ORISSAMINE,ORISSA MIN DEV CO LTD,40369,2283.32
OSWALAGRO,OSWAL AGRO MILLS LTD,122968,103.05
OSWALGREEN,OSWAL GREENTECH LIMITED,335129,136.53
OSWALPUMPS,OSWAL PUMPS LIMITED,701299,5072.76
PACEDIGITK,PACE DIGITEK LIMITED,406265,896.27
PAGEIND,PAGE INDUSTRIES LTD,14651,6188.23
PAISALO,PAISALO DIGITAL LIMITED,18631363,6894.84
PAKKA,PAKKA LIMITED,262444,432.24
PANACEABIO,PANACEA BIOTEC LTD,432560,1797.24
PANAMAPET,PANAMA PETROCHEM LTD,108469,357.59
PANCARBON,PANA CARBON IND CO LTD,100,0.50
PARACABLES,PARAMOUNT COMM LTD,2342805,1238.93
PARADEEP,PARADEEP PHOSPHATES LTD,9851360,17632.72
PARAGMILK,PARAG MILK FOODS LTD.,3820713,9006.59
PARAS,PARAS DEF AND SPCE TECH L,750175,5690.67
PARKHOTELS,PARKHOTELS,4541758,6925.21
PARSVNATH,PARSVNATH DEVELOPER LTD,304318,46.62
PASUPTAC,PASUPATI ACRYLON LIMITED,45182,25.93
PATANJALI,PATANJALI FOODS LIMITED,3371528,20432.78
PATELENG,PATEL ENGINEERING LTD.,5981811,2499.47
PATELRMART,PATEL RETAIL LIMITED,337638,784.22
PATINTLOG,PATEL INT. LOG. LTD,102610,17.59
PAVNAIND,PAVNA INDUSTRIES LIMITED,34729,13.94
PAYTM,ONE 97 COMMUNICATIONS LTD,1562712,16223.59
PCBL,PCBL CHEMICAL LIMITED,4588659,18203.40
PCJEWELLER,PC JEWELLER LTD,87278072,11361.09
PDMJEPAPER,PUDUMJEE PAPER PRO. LTD,126843,153.21
PDSL,PDS LIMITED,428848,1686.90
PEARLPOLY,PEARL POLYMERS LTD,1332,0.39
PEL,PIRAMAL ENTERPRISES LTD,7,0.08
PENIND,PENNAR INDUSTRIES LTD,1834568,4185.28
PENINLAND,PENINSULA LAND LIMITED,177641,62.37
PERSISTENT,PERSISTENT SYSTEMS LTD,141524,8195.11
PETRONET,PETRONET LNG LIMITED,2881429,8445.77
PFC,POWER FIN CORP LTD.,21249202,85994.12
PFIZER,PFIZER LTD,63182,3365.63
PFOCUS,PRIME FOCUS LIMITED,969992,1699.31
PFS,PTC INDIA FIN SERV LTD,2484979,981.38
PGEL,PG ELECTROPLAST LTD,2717866,15040.60
PGHH,P&G HYGIENE & HEALTH CARE,9154,1250.75
PGHL,PROCTER & GAMBLE HEALTH L,16065,980.98
PGIL,PEARL GLOBAL IND LIMITED,121336,1921.17
PHARMABEES,NIPPONAMC - NETFPHARMA,6055530,1376.12
PHOENIXLTD,THE PHOENIX MILLS LTD,141801,2403.80
PICCADIL,PICCADILY AGRO INDUSTRI L,313482,2121.33
PIDILITIND,PIDILITE INDUSTRIES LTD,446137,6746.03
PIIND,PI INDUSTRIES LTD,180045,6702.14
PILANIINVS,PILANI INV & IND COR LTD,4283,228.14
PILITA,PIL ITALICA LIFESTYLE LTD,70649,10.11
PITTIENG,PITTI ENGINEERING LIMITED,155184,1533.75
PIXTRANS,PIX TRANSMISSIONS LIMITED,31671,489.78
PLASTIBLEN,PLASTIBLENDS INDIA LTD,1550,3.06
PLATIND,PLATINUM INDUSTRIES LTD,472989,1420.28
PLAZACABLE,PLAZA WIRES LIMITED,16208,8.21
PNB,PUNJAB NATIONAL BANK,26708306,29930.28
PNBGILTS,PNB GILTS LIMITED,4040896,4130.25
PNBHOUSING,PNB HOUSING FIN LTD.,1934155,17706.18
PNCINFRA,PNC INFRATECH LTD.,1763904,5499.67
PNGJL,P N GADGIL JEWELLERS LTD,743629,4692.00
POCL,PONDY OXIDES & CHEM LTD,357956,4725.08
POKARNA,POKARNA LIMITED,218372,1960.71
POLICYBZR,PB FINTECH LIMITED,298586,5435.74
POLYCAB,POLYCAB INDIA LIMITED,152167,10236.93
POLYMED,POLY MEDICURE LIMITED,295049,6301.53
POLYPLEX,POLYPLEX CORPORATION LTD,333709,3803.85
PONNIERODE,PONNIE SUGARS (ERODE) LTD,21307,67.04
POONAWALLA,POONAWALLA FINCORP LTD,5107507,23948.12
POWERGRID,POWER GRID CORP. LTD.,7255777,21006.62
POWERINDIA,HITACHI ENERGY INDIA LTD,30685,6028.02
POWERMECH,POWER MECH PROJECTS LTD.,349352,9738.84
PPL,PRAKASH PIPES LIMITED,234784,804.34
PPLPHARMA,PIRAMAL PHARMA LIMITED,9050496,18492.14
PRABHA,PRABHA ENERGY LIMITED,27989,60.57
PRAJIND,PRAJ INDUSTRIES LTD,4952241,21236.83
PRAKASH,PRAKASH INDUSTRIES LTD,4140762,6682.56
PRAKASHSTL,PRAKASH STEELAGE LTD,1080,0.09
PRECAM,PRECISION CAMSHAFTS LTD.,724560,1526.83
PRECWIRE,PRECISION WIRES INDIA LTD,492546,1048.28
PREMEXPLN,PREMIER EXPLOSIVES LTD,1016842,6020.76
PREMIERENE,PREMIER ENERGIES LIMITED,4976915,52273.08
PREMIERPOL,PREMIER POLYFILM LTD,7893,3.81
PRESTIGE,PRESTIGE ESTATE LTD,300521,5036.40
PRICOLLTD,PRICOL LIMITED,444583,2397.04
PRIMESECU,PRIME SECURITIES LIMITED,854835,2327.96
PRIMO,PRIMO CHEMICALS LIMITED,9186,2.40
PRINCEPIPE,PRINCE PIPES FITTINGS LTD,886664,3129.85
PRITI,PRITI INTERNATIONAL LTD,477,0.41
PRITIKAUTO,PRITIKA AUTO INDUS LTD,57368,12.93
PRIVISCL,PRIVI SPECIALITY CHE LTD,323435,8087.11
PROSTARM,PROSTARM INFO SYSTEMS LTD,517599,1016.02
PROTEAN,PROTEAN EGOV TECHNO LTD,1238272,11858.20
PROZONER,PROZONE REALTY LIMITED,30316,14.33
PRSMJOHNSN,PRISM JOHNSON LIMITED,1347219,2183.42
PRUDENT,PRUDENT CORP ADV SER LTD,39786,1037.17
PSB,PUNJAB & SIND BANK,9064374,3053.17
PSPPROJECT,PSP PROJECTS LIMITED,541070,4517.08
PSUBANK,KOTAK PSU BANK,26613,215.56
PSUBANKADD,DSPAMC - DSPPSBKETF,55231,44.38
PSUBNKBEES,NIP IND ETF PSU BANK BEES,12213677,10896.21
PSUBNKIETF,ICICIPRAMC - PSUBANKICI,450893,360.00
PTC,PTC INDIA LIMITED,3439655,6116.11
PTCIL,PTC INDUSTRIES LIMITED,22619,3469.17
PTL,PTL ENTERPRISES LTD,7860,3.20
PUNJABCHEM,PUNJAB CHEM & CROP PROT L,19193,251.58
PURVA,PURAVANKARA LIMITED,769613,2189.61
PVP,PVP VENTURES LIMITED,284,0.07
PVRINOX,PVR INOX LIMITED,987203,11520.79
PVSL,POPULAR VEHICLES N SER L,85272,121.01
PVTBANIETF,ICICIPRAMC - ICICIBANKP,972283,270.30
PVTBANKADD,DSPAMC - DSPPVBKETF,38781,10.71
PYRAMID,PYRAMID TECHNOPLAST LTD,44149,77.35
QGOLDHALF,QUANTUM GOLD FUND,296192,289.32
QNIFTY,QUANTUM NIFTY 50 ETF,171,4.67
QPOWER,QUALITY POWER ELEC EQUP L,968979,7794.78
QUADFUTURE,QUADRANT FUTURE TEK LTD,771372,2985.44
QUAL30IETF,ICICIPRAMC - ICICIQTY30,394397,85.76
QUESS,QUESS CORP LIMITED,880191,2369.80
QUICKHEAL,QUICK HEAL TECH LTD,623785,2187.55
RACE,RACE ECO CHAIN LIMITED,56466,140.34
RACLGEAR,RACL GEARTECH LIMITED,88398,977.34
RADHIKAJWE,RADHIKA JEWELTECH LIMITED,507936,469.78
RADIANTCMS,RADIANT CASH MGMT SER LTD,291939,181.08
RADICO,RADICO KHAITAN LTD,139924,4489.37
RADIOCITY,MUSIC BROADCAST LIMITED,28115,2.40
RAILTEL,RAILTEL CORP OF IND LTD,6898396,27859.11
RAIN,RAIN INDUSTRIES LIMITED,7256806,10034.29
RAINBOW,RAINBOW CHILDRENS MED LTD,193776,2748.98
RAJESHEXPO,RAJESH EXPORTS LTD,1812365,3911.12
RAJOOENG,RAJOO ENGINEERS LIMITED,898511,871.28
RAJRATAN,RAJRATAN GLOBAL WIRE LTD,477105,1830.59
RAJSREESUG,RAJSHREE SUGAR & CHEMICAL,5931,2.51
RALLIS,RALLIS INDIA LTD,1690178,5077.32
RAMASTEEL,RAMA STEEL TUBES LIMITED,59620235,6270.00
RAMCOCEM,THE RAMCO CEMENTS LIMITED,452234,4654.78
RAMCOIND,RAMCO INDUSTRIES LIMITED,729599,2358.27
RAMCOSYS,RAMCO SYSTEMS LTD.,93694,562.61
RAMKY,RAMKY INFRA LTD,1614232,9632.14
RAMRAT,RAM RATNA WIRES LIMITED,91193,599.33
RANASUG,RANA SUGARS LTD.,185540,35.15
RANEHOLDIN,RANE HOLDINGS LIMITED,20424,326.03
RATEGAIN,RATEGAIN TRAVEL TECHN LTD,2918787,17361.94
RATNAMANI,RATNAMANI MET & TUB LTD.,55396,1440.33
RATNAVEER,RATNAVEER PRECISION ENG L,418997,647.11
RAYMOND,RAYMOND LTD,835606,5659.62
RAYMONDLSL,RAYMOND LIFESTYLE LIMITED,443868,5351.10
RAYMONDREL,RAYMOND REALTY LIMITED,884101,5374.53
RBA,RESTAURANT BRAND ASIA LTD,7790936,5971.90
RBLBANK,RBL BANK LIMITED,8901035,24621.54
RBZJEWEL,RBZ JEWELLERS LIMITED,124963,192.88
RCF,RASHTRIYA CHEMICALS & FER,9788209,15847.32
RECLTD,REC LIMITED,20319620,81010.74
REDINGTON,REDINGTON LIMITED,3593797,10433.67
REDTAPE,REDTAPE LIMITED,1306350,1906.58
REFEX,REFEX INDUSTRIES LIMITED,476754,1806.63
REGAAL,REGAAL RESOURCES LIMITED,321905,290.29
RELAXO,RELAXO FOOT LTD.,703444,3337.72
RELCHEMQ,RELIANCE CHEMOTEX IND LTD,226,0.40
RELIANCE,RELIANCE INDUSTRIES LTD,3688262,52614.07
RELIGARE,RELIGARE ENTER. LTD.,6782534,17349.49
RELINFRA,RELIANCE INFRASTRUCTU LTD,173958,428.45
RELTD,RAVINDRA ENERGY LIMITED,108659,179.39
REMSONSIND,REMSONS INDUSTRIES LTD,202301,286.74
RENUKA,SHREE RENUKA SUGARS LTD,21257127,7435.01
REPCOHOME,REPCO HOME FINANCE LTD,695934,2963.79
REPRO,REPRO INDIA LIMITED,14809,78.81
RESPONIND,RESPONSIVE INDUSTRIES LTD,910327,1997.55
RGL,RENAISSANCE GLOBAL LTD,1233334,1648.96
RHETAN,RHETAN TMT LIMITED,30943,7.45
RHIM,RHI MAGNESITA INDIA LTD,831551,4171.43
RICOAUTO,RICO AUTO INDUSTRIES LTD,1304597,1360.15
RIIL,RELIANCE INDUSTRIAL INFRA,454042,4588.23
RISHABH,RISHABH INSTRUMENTS LTD,3204,12.31
RITCO,RITCO LOGISTICS LIMITED,115715,348.53
RITES,RITES LIMITED,4937322,13896.01
RKEC,RKEC PROJECTS LIMITED,828,0.52
RKFORGE,RAMKRISHNA FORGINGS LTD,2393288,14831.98
RKSWAMY,R K SWAMY LIMITED,68728,112.40
RMDRIP,R M DRIP & SPRINK SYS LTD,430702,338.74
RML,RANE (MADRAS) LIMITED,26328,229.18
RNBDENIMS,R&B DENIMS LIMITED,13935,19.46
ROHLTD,ROYAL ORCHID HOTELS LTD,203295,939.23
ROLEXRINGS,ROLEX RINGS LIMITED,1434541,1867.75
ROSSARI,ROSSARI BIOTECH LIMITED,194636,1355.18
ROSSELLIND,ROSSELL INDIA LIMITED,118,0.07
ROSSTECH,ROSSELL TECHSYS LIMITED,101961,753.58
ROTO,ROTO PUMPS LIMITED,853973,744.83
ROUTE,ROUTE MOBILE LIMITED,1052912,9761.47
RPEL,RAGHAV PRODUCTIVITY ENH L,109225,835.20
RPGLIFE,RPG LIFE SCIENCES LTD,19306,466.84
RPOWER,RELIANCE POWER LTD.,17461108,7602.42
RPPINFRA,R.P.P INFRA PROJECTS LTD,47860,64.42
RPPL,RAJSHREE POLYPACK LTD,22820,5.28
RPSGVENT,RPSG VENTURES LIMITED,542588,5106.26
RPTECH,RASHI PERIPHERALS LIMITED,237113,783.03
RRKABEL,R R KABEL LIMITED,295242,4111.44
RSSOFTWARE,R. S. SOFTWARE (INDIA) LI,0,0.00
RSWM,RSWM LIMITED,338522,578.64
RSYSTEMS,R SYS INTERNATIONAL LTD,373745,1688.08
RTNINDIA,RATTANINDIA ENT LIMITED,14882052,8349.76
RTNPOWER,RATTANINDIA POWER LIMITED,24238760,3079.04
RUBFILA,RUBFILA INTERNATIONAL LTD,126695,105.15
RUBYMILLS,THE RUBY MILLS LTD,4656,11.62
RUCHIRA,RUCHIRA PAPERS LIMITED,59215,89.01
RUPA,RUPA & COMPANY LTD,510310,1102.44
RUSHIL,RUSHIL DECOR LIMITED,915341,303.34
RUSTOMJEE,KEYSTONE REALTORS LIMITED,96269,570.43
RVNL,RAIL VIKAS NIGAM LIMITED,18981454,70466.63
SAATVIKGL,SAATVIK GREEN ENERGY LTD,104023,484.48
SABTNL,SRI ADHIKARI BRO TELE N L,34697,421.99
SADBHAV,SADBHAV ENGINEERING LTD,540925,69.60
SAFARI,SAFARI IND (INDIA) LTD,41912,933.03
SAGCEM,SAGAR CEMENTS LIMITED,339255,864.82
SAGILITY,SAGILITY LIMITED,67678344,34713.91
SAHYADRI,SAHYADRI INDUSTRIES LTD,1681,5.03
SAIL,STEEL AUTHORITY OF INDIA,24359733,32965.56
SAILIFE,SAI LIFE SCIENCES LIMITED,480012,4208.95
SAKAR,SAKAR HEALTHCARE LIMITED,2379,7.71
SAKHTISUG,SAKTHI SUGARS LTD,1073442,453.21
SAKSOFT,SAKSOFT LIMITED,595002,1284.94
SAKUMA,SAKUMA EXPORTS LIMITED,35848,1.20
SALASAR,SALASAR TECHNO ENGG. LTD.,26376002,2765.31
SALSTEEL,S.A.L. STEEL LTD.,5000,1.14
SALZERELEC,SALZER ELECTRONICS LTD,269740,2305.90
SAMBHV,SAMBHV STEEL TUBES LTD,2946838,3373.16
SAMHI,SAMHI HOTELS LIMITED,3485574,6843.04
SAMMAANCAP,SAMMAAN CAPITAL LIMITED,36457440,57491.52
SANATHAN,SANATHAN TEXTILES LIMITED,50470,257.89
SANDESH,SANDESH LTD,97,1.17
SANDHAR,SANDHAR TECHNOLOGIES LTD,431205,2279.38
SANDUMA,SANDUR MANG & IRON ORES L,3274903,6805.55
SANGAMIND,SANGAM (INDIA) LTD,36113,163.41
SANGHIIND,SANGHI INDUSTRIES LTD,929781,681.51
SANGHVIMOV,SANGHVI MOVERS LTD,1203637,4092.03
SANOFI,SANOFI INDIA LIMITED,57397,2893.78
SANOFICONR,SANOFI CONS HEALTHC IND L,3002,150.67
SANSERA,SANSERA ENGINEERING LTD,196679,2729.58
SANSTAR,SANSTAR LIMITED,1238947,1259.17
SAPPHIRE,SAPPHIRE FOODS INDIA LTD,2394257,7231.49
SARDAEN,SARDA ENERGY & MIN LTD,2390001,12898.43
SAREGAMA,SAREGAMA INDIA LIMITED,711735,3516.92
SARLAPOLY,SARLA PERF. FIBERS LTD,43806,41.31
SARVESHWAR,SARVESHWAR FOODS LIMITED,3046497,188.26
SASKEN,SASKEN TECHNOLOGIES LTD,63399,938.29
SASTASUNDR,SASTASUNDAR VENTURES LTD,29313,88.31
SATIA,SATIA INDUSTRIES LIMITED,885862,801.70
SATIN,SATIN CREDIT NET LTD,417795,670.37
SAURASHCEM,SAURASHTRA CEMENT LIMITED,428272,472.13
SBC,SBC EXPORTS LIMITED,55344370,12227.31
SBCL,SHIVALIK BIMETAL CON. LTD,170409,907.85
SBFC,SBFC FINANCE LIMITED,4099661,4593.27
SBIBPB,SBIAMC - SBIBPB,22700,10.97
SBICARD,SBI CARDS & PAY SER LTD,698011,6243.00
SBIETFCON,SBIAMC - SBIETFCON,10019,12.88
SBIETFIT,SBIAMC - SBIETFIT,9223,37.82
SBIETFPB,SBIAMC - SBIETFPB,629,1.74
SBIETFQLTY,SBIAMC - SBIETFQLTY,1015,2.31
SBILIFE,SBI LIFE INSURANCE CO LTD,113878,2124.66
SBILIQETF,SBIAMC - SBILIQETF,1000,10.15
SBIN,STATE BANK OF INDIA,3784723,31713.88
SBINEQWETF,SBIAMC - SBINEQWETF,2771,0.93
SBISILVER,SBIAMC - SBISILVER,1518645,2408.37
SCHAEFFLER,SCHAEFFLER INDIA LIMITED,64164,2651.17
SCHAND,S CHAND AND COMPANY LTD,118452,237.57
SCHNEIDER,SCHNEIDER ELECTRIC INFRA,188143,1510.77
SCI,SHIPPING CORP OF INDIA LT,7129044,17788.51
SCILAL,SHIPPING CORP OF ILA LTD,2010471,1061.36
SCODATUBES,SCODA TUBES LIMITED,412710,766.67
SCPL,SHEETAL COOL PRODUCTS LTD,4335,14.00
SDBL,SOM DIST & BREW LTD,6782559,9023.18
SDL26BEES,RELCAPAMC-NETFSDL26,165,0.22
SEAMECLTD,SEAMEC LIMITED,97499,919.86
SELECTIPO,MIRAEAMC - SELECTIPO,10806,5.32
SENCO,SENCO GOLD LIMITED,1181342,4268.40
SENORES,SENORES PHARMACEUTICALS L,524692,3807.93
SENSEXADD,DSPAMC - DSPSENXETF,506,0.44
SENSEXETF,MIRAEAMC - SENSEXETF,3109,2.67
SENSEXIETF,ICICI PRUD SENSEX ETF,5287,50.08
SEPC,SEPC LIMITED,20677421,2673.98
SEQUENT,SEQUENT SCIENTIFIC LTD.,3593372,8030.78
SERVOTECH,SERVOTECH REN POW SYS LTD,745248,930.65
SESHAPAPER,SESHASAYEE PAPER & BOARDS,38794,114.73
SETF10GILT,SBIAMC - SETF10GILT,714,1.85
SETFGOLD,SBI-ETF GOLD,997243,1031.77
SETFNIF50,SBI-ETF NIFTY 50,231463,611.50
SETFNIFBK,SBI-ETF NIFTY BANK,13353,77.13
SETFNN50,SBI-ETF NIFTY NEXT 50,36304,272.63
SFL,SHEELA FOAM LIMITED,471759,3314.88
SGFIN,SG FINSERVE LIMITED,100954,399.09
SGIL,SYNERGY GREEN IND. LTD,4779,26.69
SGLTL,STANDARD GLASS LIN TECH L,206230,362.95
SGMART,SG MART LIMITED,199764,704.97
SHAH,SHAH METACORP LIMITED,936060,42.23
SHAILY,SHAILY ENG PLASTICS LTD,259675,6290.32
SHAKTIPUMP,SHAKTI PUMPS (I) LTD,1147149,9508.64
SHALBY,SHALBY LIMITED,807883,1912.54
SHALPAINTS,SHALIM PAINTS LTD,864719,932.68
SHANKARA,SHANKARA BLDG PRODUCT LTD,2580,6.02
SHANTIGEAR,SHANTHI GEARS LTD,153085,818.80
SHANTIGOLD,SHANTI GOLD INTERNATION L,1657313,3759.28
SHARDACROP,SHARDA CROPCHEM LTD.,475174,4065.99
SHARDAMOTR,SHARDA MOTOR INDS LTD,144712,1538.47
SHAREINDIA,SHARE IND. SECURITIES LTD,1532173,2942.37
SHARIABEES,NIP IND ETF SHARIAH BEES,7463,37.72
SHILPAMED,SHILPA MEDICARE LTD,403490,1534.13
SHIVALIK,SHIVALIK RASAYAN LIMITED,38181,192.00
SHIVAMAUTO,SHIVAM AUTO.LTD,50757,16.61
SHIVATEX,SHIVA TEXYARN LIMITED,170,0.34
SHK,S H KELKAR AND CO. LTD.,1237459,2658.69
SHOPERSTOP,SHOPPERS STOP LIMITED,75299,413.05
SHREDIGCEM,SHREE DIGVIJAY CEM CO LTD,534430,502.23
SHREECEM,SHREE CEMENT LIMITED,18376,5251.41
SHREEJISPG,SHREEJI SHIPPING GLOBAL L,526892,1545.72
SHREEPUSHK,SHRE PUSH CHEM & FERT LTD,130615,525.51
SHREERAMA,SHREE RAMA MULTI TECH LTD,130,0.07
SHREYANIND,SHREYANS INDUSTRIES LTD,850,2.09
SHRINGARMS,SHRINGAR HOU OF MANGALS L,1542841,3432.72
SHRIPISTON,SHRIRAM PIST. & RING LTD,50771,1304.38
SHRIRAMFIN,SHRIRAM FINANCE LIMITED,1474421,11089.87
SHRIRAMPPS,SHRIRAM PROPERTIES LTD,5062986,4934.03
SHYAMMETL,SHYAM METALICS AND ENGY L,1556323,13350.54
SIEMENS,SIEMENS LTD,316901,11085.73
SIGACHI,SIGACHI INDUSTRIES LTD,8850046,3742.96
SIGNATURE,SIGNATUREGLOBAL INDIA LTD,647130,7497.09
SIGNPOST,SIGNPOST INDIA LIMITED,186103,450.57
SIKKO,SIKKO INDUSTRIES LIMITED,50,0.04
SILINV,SIL INVESTMENTS LIMITED,222,1.92
SILVER,BIRLASLAMC - SILVER,1788008,2519.91
SILVER1,KOTAKMAMC - KOTAKSILVE,976573,1462.18
SILVER360,360ONEAMC - SILVER360,39346,63.58
SILVERADD,DSPAMC - DSPSILVETF,287101,433.15
SILVERAG,MIRAEAMC - MASILVER,333968,488.87
SILVERBEES,NIPPONAMC - NETFSILVER,40547422,60951.67
SILVERCASE,ZERODHAAMC - SILVERCASE,7005283,1176.97
SILVERETF,UTIAMC - SILVERETF,1787950,2871.96
SILVERIETF,ICICIPRAMC - ICICISILVE,6438451,10268.41
SILVERTUC,SILVER TOUCH TECHNO LTD,23061,186.84
SIMPLEXINF,SIMPLEX INFRASTRUCTURES L,223529,664.30
SINCLAIR,SINCLAIRS HOTELS LIMITED,53814,57.08
SINDHUTRAD,SINDHU TRADE LINKS LTD,1834321,471.19
SIRCA,SIRCA PAINT INDIA LIMITED,1452273,6537.39
SIS,SIS LIMITED,124451,449.18
SIYSIL,SIYARAM SILK MILLS LTD,215928,1702.72
SJS,SJS ENTERPRISES LIMITED,181268,2702.75
SJVN,SJVN LTD,24938823,25433.56
SKFINDIA,SKF INDIA LTD,39601,924.82
SKIPPER,SKIPPER LIMITED,995298,5161.75
SKMEGGPROD,SKM EGG PROD EXPORT(I) LT,33167,146.39
SKYGOLD,SKY GOLD AND DIAMONDS LTD,1991444,6577.56
SMALLCAP,MIRAEAMC - SMALLCAP,5731042,2609.80
SMARTLINK,SMARTLINK HOLDINGS LTD,65,0.09
SMARTWORKS,SMARTWORKS COWORKING SP L,141738,803.34
SMCGLOBAL,SMC GLOBAL SECURITIES LTD,2114868,1549.02
SML100CASE,ZERODHAAMC - SML100CASE,54052,5.50
SMLMAH,SML MAHINDRA LIMITED,82723,2472.01
SMLT,SARTHAK METALS LIMITED,3021,3.34
SMSPHARMA,SMS PHARMACEUTICALS LTD.,432388,1237.75
SNOWMAN,SNOWMAN LOGISTICS LTD.,1183927,739.09
SNXT30BEES,NIPPONAMC - SNXT30BEES,2863,1.15
SOBHA,SOBHA LIMITED,248279,3963.09
SOFTTECH,SOFTTECH ENGINEERS LTD,2371,8.04
SOLARA,SOLARA ACTIVE PHA SCI LTD,144249,879.93
SOLARINDS,SOLAR INDUSTRIES (I) LTD,298404,42657.05
SOLARWORLD,SOLARWORLD ENERGY SOL LTD,162746,482.26
SOMANYCERA,SOMANY CERAMICS LIMITED,80675,415.25
SOMICONVEY,SOMI CONVEYOR BELT. LTD.,1561,2.16
SONACOMS,SONA BLW PRECISION FRGS L,1917502,9737.59
SONATSOFTW,SONATA SOFTWARE LTD,2138878,8510.62
